...1,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature,usage_day,synthetic
254,$U--6d805_b,S-51cb35,2023-02-16,fe@ature_24,5,1655 ,0,FALSE,2023-02-16,FALSE
255,U-^79899!d,NA,2024-08-05,feature_5,11,2013,0,FALSE,2024-08-05 ,FALSE
256,U-a2b4-8e,S-175429,2024-01-13,f!eature_6,14,NA,0,FALSE,2024-01-13,FALSE 
257,U-c3-fd6c,S-7912(3c,NA,&feature_5,19,11096,1,NA,2023-03-15,FALSE
NA,U-0ecee.2,S-106283,2023-12-04,fe-ature_28,9,2547,1,NA,2023-12-04,FALSE
259 ,U-90ec66,S-c7f_564,2024-08-06,feature_6,8,4760,2,FALSE,2024-08-06,FALSE
260,u-14fdac,s-c22c29,2024-08-29 ,@feature_14,6,1998,0,false,2024-08-29,false
261,U-16.3a57,S-2.ded06 ,2024-07-14,feature_32,10,NA,0,FALSE,2024-07-14,FALSE
NA,U-83c8dd,S-40+4*ecd,2023-03-03,feature__31,9,45,0,TRUE,2023-03-03,FALSE
263 ,NA,S-8fcce1,2023-01-19,feature__17,7,1239,0,FALSE,2023-01-19,FALSE
264,.U-f870f2,S-497428,2023-06-12,NA,7,539,0,FALSE ,2023-06-12 ,FALSE
265,U-9959d2,S-c7e38a,2023-04-09,feature_9,8,768,0,FALSE,2023-04-09 ,FALSE
266,U-7cc^cec,S-21f8b3,2023-11-11,featur^e#_5,2,422,NA,NA,2023-11-11,FALSE
267,U-e7e6c^f,S-b3f236,2023-09-07 ,(featur^e_28,11,4598,0 ,FALSE,2023-09-07,FALSE
268 ,U-+2782df,S-a87_ff6,2024-06-28 ,fea#ture_37,7,3283,0,FALSE,2024-06-28,FALSE
269,U-0^b_e9f7,S-9ce22!d,2023-02-07,feat*ur.e_37,14,7560,2,FALSE,2023-02-07,FALSE
270,U-0b(97fe,S!-a2fb62,2023-08-09,feature_5,8,NA,1,FALSE,NA,FALSE
271,U@-abbb90,S-01fa46,2024-05-17,feature_31,10,2410,2,FALSE,2024-05-17,FALSE
272,NA,s-39bb68,NA,featur&e_#12,8 ,1120 ,0 ,false,2024-09-08,false
273,U-eebe0e ,S-0c9fdd ,2024-10-29,feature_-25,16,528,NA,FALSE,2024-10-29,FALSE
274,U-658^266,S-5281ee,2023-12-14,feature_37,7,3836,0,FALSE,2023-12-14,FALSE
275,U-ec16ce,NA,NA,feature_31 ,6,3372 ,2,FALSE,NA,FALSE
276,U$--716ed9,S-6bd42d,2023-12-27,feature_16,10,2170,1 ,FALSE,2023-12-27,FALSE
277,U-7d5257,S-929a7@c,2024-12-16,fe@ature_20,6,1272 ,NA,FALSE,2024-12-16,FALSE
278,U+-aa639b,S-!c_a_0eb1,2024-09-09,featu$re_6,6,2376,0,FALSE,2024-09-09,FALSE
279,U-669106,^S)-7b2efe,2023-11-13,fe.ature__13,14,504,1,FALSE,2023-11-13,FALSE
NA,U-6a440d,S.-a40.8fe,2024-11-19,feature_38 ,11,3817,0,NA,2024-11-19,FALSE
281,U-73f882,*S-85022b,2023-08-27,NA,12,1836 ,0,FALSE,NA,FALSE
282,U-@de0e81,S-2d&4edf,2023-06-12,feature_8,8 ,600,0,FALSE,2023-06-12,FALSE
283,U-1*39a49,S-!9bf!1a0,2023-01-25,fe%atur!e_23 ,8,4016,0,FALSE,2023-01-25,NA
284,U-5b9&48f ,S*-4695b8,NA,fea^ture_19,12,6972,3,FALSE,2023-10-06,FALSE 
285,NA,S-f409d8,2023-10-18,feature_31,5,60 ,0,FALSE,2023-10-18,FALSE
286,U-d5d63e,S-2ccc0%4,2023-01-02,fea!ture_9,9,3915 ,1 ,FALSE,2023-01-02,FALSE
NA,U-ac93@43,S-d8165b,2024-04-20,fe-atur#e_!26,7,2226,NA,FALSE,2024-04-20,FALSE
288,U-bae3d5,S-a18bb2,2024-07-11,feature._28,14,7182,1,NA,2024-07-11 ,FALSE
289,U-1d5daf,NA,2023-11-01,feat)ure_37 ,9,4167,0,FALSE,2023-11-01,FALSE
290,NA,@S)-9d727d,2024-04-05,feature_20,10,960,0,NA,2024-04-05,FALSE 
291,U-8a9ccc ,S-@92af#b8,2023-07-26,feature@_25,11 ,3960,1,FALSE,2023-07-26,FALSE
292,*U-a02+54f,S-a50803,2024-12-08,feature_3,12,NA,2,FALSE,2024-12-08,FALSE
293,U-a5-3!3f@2 ,S-e$9*0e70,2023-02-03,feature_2,NA,2947,0,FALSE,2023-02-03,FALSE
294,U-7f928f,S-151fce,2023-12-28,feature_.21,13 ,2990,1,FALSE,NA,FALSE
295,#U-dd1^ee2 ,S-cfedb3,2023-07-23,feature_3,13,5200 ,1,FALSE,2023-07-23,FALSE
296,U-8b15aa,S$-02a3aa,2024-08-01,-feature_28,11,2145,0,FALSE,2024-08-01,FALSE
297,NA,NA,2024-03-27,featur@e_6,11,1287,NA,FALSE,NA,FALSE
298,U#-d(4d5be,$S-32e8fa,NA,feature_23,10,1450 ,0,NA,2024-10-27,FALSE
299,U-d^fb84b,S_-c41b43,2024-12-13,NA,NA,1864,0,FALSE,2024-12-13,FALSE
300,NA,S-%c696f_a,2023-07-30,f!eat*ure_4,11,4224,NA,FALSE,2023-07-30,FALSE
301,NA,S-35752e,2024-04-22,feature%_+1,NA,2444,0,FALSE ,2024-04-22,FALSE
302,U-3fb874,S-@511e50,2023-12-25,feature_-8,NA,850,0,FALSE,2023-12-25,FALSE
303,&U-2c0517,S--0802a4,2023-06-14,feature_30,NA,2996,0,FALSE ,2023-06-14,FALSE
304,U-c6&1@37a,S-d85c2f,2024-03-12,feature_20,16,3920,1,FALSE,2024-03-12,FALSE
305,@U-8a0.d40,S^-33e!b1d,NA,featu)re_40 ,11 ,3311,0,FALSE,2023-11-18,FALSE
306,U-8ab7ab,S-31d(8aa,2024-09-27,feature_36,NA,NA,0,FALSE,2024-09-27,FALSE
307 ,U-9e!957e,S-8.58aa0,2024-09-18 ,fea_ture_26,7,2534,3,FALSE,2024-09-18,FALSE
308,U-2091c5,S-^d*6cffe,2024-02-28,feature_28,14,3612,0,FALSE,2024-02-28,FALSE
309,U-b081e(3,#S-51d(d2#3,2023-12-05 ,feat$u!re_17,11,3344,1,FALSE,2023-12-05,FALSE
310,U-.a16319,S-d1b062,2023-11-11,f*ea.ture_17,6,474,2 ,FALSE,2023-11-11,FALSE
311 ,$U-746dd6,S-adf00_a,2024-09-18,f-ea_ture_8 ,12,4920,2,FALSE,2024-09-18,FALSE 
312,$U-f^00feb ,S&-a3455c,2024-09-09,fe@atur&e_38,9,NA,2,FALSE,2024-09-09 ,FALSE
NA,U-#dba328,NA,NA,feature_17,10,2870,1,FALSE,2023-09-06,FALSE
314,%U-c%7#2a1a,NA,2024-04-06,featur$e_1-9,12,2832 ,0 ,FALSE,2024-04-06 ,NA
315,NA,S-fb0(905,2023-10-04,NA,12,NA,0,FALSE,2023-10-04,FALSE
316,U-ed1d6+9,S-9)b2c95,2024-06-22,feature_36,8,1440,0 ,FALSE ,2024-06-22,FALSE
317,U-f#788e6,S-92-e8cb,NA,feature_4,7,2387,2,FALSE,2023-08-18,FALSE
318,.u-735684,s-0896f4,2024-03-06,feature_+9,8,3944,0,false,2024-03-06,NA
319,u-^39d415,NA,2024-08-12,fea-ture%_35,9,4851,0,false,2024-08-12,false
320,NA,S-b4_5a10,2023-10-04,feature_7,9,2340,0,FALSE,2023-10-04,FALSE 
321,U-ed175a,S-aa5f00,2023-04-17,feature_1,16,9424,0,NA,2023-04-17,FALSE
322,U*-c6d2b4,S_-3c9a70,2023-05-13,feature._4,NA,2002,1,FALSE,2023-05-13,FALSE
323,!U-baf8(89,NA,2024-05-05,fea&ture_3,6 ,2970,2,FALSE,NA,FALSE 
324,U-(2d3590,S-25ec8c,2023-11-05 ,NA,8,2888,0,FALSE,2023-11-05 ,NA
325,U-67cb5b,NA,2023-10-21,feat^ure_27,8,3072 ,NA,FALSE,NA,NA
326,U-f082ec,S-37b367,2024-04-28 ,feature_38,10,1400,NA,FALSE,NA,FALSE
NA,U-b#e625d,S-da8d5f,2023-02-08,feature_16,NA,120,0,FALSE,2023-02-08,FALSE
328,$U-#53acc0,S-07abd*d,2023-11-06 ,feature_18,5,2925 ,0,TRUE,2023-11-06,FALSE
329,#U-&da91cc ,(S-1f4c01,2023-11-08,f#eature_25 ,11,770,NA,FALSE,2023-11-08,FALSE
NA,NA,S-e002a1,NA,feat$ur!e_15,NA,4680,3,FALSE ,2024-09-17,FALSE
331,-U-13c9a6,S-%4d9635,2023-01-29 ,feature_10,8,2952,0,NA,2023-01-29,FALSE
332 ,U-92dfae,S-82e@b3e,2023-05-20,feature_8,NA,2343,0,FALSE,2023-05-20,FALSE
333,U-EEE6BE,S-#62^0B62,2023-12-08,FEATURE_26,9,3321,0,FALSE,2023-12-08 ,FALSE
334,U-81dc8e ,S-4c8e19,2024-12-24,feature_39,7,2842,0,FALSE,2024-12-24,NA
335,U-6#48980,S-@de47(3d,2023-12-05,featu^re_^38,11,3850,1,FALSE,2023-12-05,FALSE
336,U-6-f9*fc9,S-.ea9f08,2023-01-03,feature__36,9,4005,2,FALSE,2023-01-03,FALSE
337 ,U-71c2d1,S-9714fa,2024-08-10,feature_+4(0,7,NA,0,FALSE,2024-08-10,FALSE
338,U-7f8280,NA,2023-09-25,feature_24,13,NA,0,FALSE,2023-09-25,FALSE
339,u-36c307,)s-89e98a,2023-07-13,fe*ature%_17,7,2380,2,true,2023-07-13,NA
340,u-94bb68,.s-a09e)70,2024-02-02 ,feat.ure_+15 ,13,NA,0 ,NA,NA,false
341,NA,.S-1a9fb7 ,NA,feature_35,10,NA,0,FALSE,2023-08-17,FALSE
342,U-462fde,S-+e98121,2023-02-19,feature@_14,11,3388 ,0,FALSE,2023-02-19,FALSE
343,NA,S-6276$97,2023-07-15,NA,13 ,2158,0,FALSE,2023-07-15,FALSE
344,)U-71cb0c,S--4a8@fda,2023-02-04,fea.ture_16,6,1224,1,FALSE,2023-02-04,FALSE
345,U-22edb+f,S-8756(45,2024-04-13,feature_19,NA,960,0,FALSE,NA,FALSE
346,U-c89f69,S-f+93(185,2024-02-21,feature_14,5,575,2 ,FALSE,2024-02-21 ,FALSE
347,U-0_d132%7,S@-9c#4bcd,2023-11-05,feature_1!5,NA,6990,2,TRUE,2023-11-05,FALSE
348,U-e3#bccf,S-1c06f3,2024-03-01,fe.ature_33,NA,3690,1,FALSE,2024-03-01,FALSE 
349,u-874edd,NA,2023-01-29,feature_3,12,6840,NA,false,2023-01-29,false
350,U@-b73d2(7,S-*19edee,NA,NA,NA,5283,0,NA,2024-12-28 ,FALSE
351,U-#f50dcc,S-27.ab7f,2024-01-26,NA,15 ,840,0,FALSE,2024-01-26 ,FALSE 
352,U-c#d7@803,S-*573!f93,2024-10-31,NA,8,4024,3,FALSE,NA,FALSE
353,U-4784a2,S-3909f#9,2023-10-20,featur$e_5,7,NA,3,TRUE,2023-10-20,FALSE 
354,U-226ffe,S-eccbe0,2023-07-12,(feature_3,8,2512,0,FALSE,2023-07-12,FALSE
355,U-3D35FA,S-01DAF5,2023-11-23,FEATURE^_4,8,1304,0,FALSE,2023-11-23 ,FALSE 
356,U-69e435,S-d232ad,2024-07-03,fe(ature_2+4,NA,371,1 ,FALSE,NA,FALSE
357,U-432EAC ,S.-9DD#A85,2023-06-15,)FEATURE_36,NA,2336,0,FALSE,2023-06-15,FALSE
358,U-64db53,S-1eba7.d,NA,feature_22 ,7,1330,NA,FALSE,2024-02-05,FALSE
359 ,U-6a7350,S-8.d4b81,2023-12-11,feature_11,14 ,2912,0,TRUE ,2023-12-11,FALSE
360,U-_c*b6db1,S-9^af-385,2023-05-17,fea&ture_34,9,1449,2,FALSE ,NA,FALSE
361,U-5ee499,NA,2023-01-10,featu.re_9,7,147 ,1,FALSE,2023-01-10,NA
362,U-f4e558,S-cdc@347,2023-12-05 ,feat(ure_2+6,NA,7104,NA,FALSE,2023-12-05,FALSE
363,U%-146e07,S-15a058,2023-08-09,feature_14,10 ,150,1,FALSE,2023-08-09,FALSE
364 ,U-1c6d46,NA,2023-01-23,f_eature_15 ,6,1242,1,FALSE ,2023-01-23,FALSE
365,-U-4ee4.9e,S-1bbdb1,2024-02-23,featu(re_30,10,4560 ,0,FALSE,2024-02-23,FALSE
366,U$-e0#08f9,S-ab63e3,2024-12-09,featur%e_8,21,9303,1,FALSE ,2024-12-09,FALSE
367 ,NA,s-374511,2024-01-09,-feature_1,9,4077,2,true,2024-01-09,false
368,U-fb2e12,S-1f93cd,NA,featur(e_31,11,3960,0,FALSE,2023-05-26,FALSE
369,U-.7b5b31,S^-0b2faf,2023-09-13,feature._4,8,1456,0 ,FALSE,2023-09-13,FALSE
370,U*-1de9bd,S-89e27e,2024-10-19,f*eature_#24,12,2640,1,FALSE,2024-10-19,FALSE
371,)U-ecec8d,S-52$385a,2023-03-22,featur*e_!12,4,964 ,0,FALSE,2023-03-22,FALSE
372,U-dac981,!S-b7e@f4c,2024-07-23,featur^e_17,5,2520,2,FALSE,2024-07-23,NA
NA,U-e69a+ab,S-084f4a,2023-08-29,feature_.2,12 ,NA,0 ,NA,2023-08-29,FALSE
374,U-58fa3f,S-704cf(3,2023-05-15,feature_3,7,945,0,FALSE,2023-05-15,FALSE
375,U-ffa2b1,S-27e9ad,2023-10-31,feature_30,14,1036,0,FALSE,2023-10-31,NA
376,U-b1ebc3 ,S-5d8^b88,2023-01-17,fea#ture_6 ,11 ,5170,NA,FALSE,2023-01-17,FALSE
NA,U-70bd43,S-9a44-ec,2023-06-17,feature_9 ,16,4864,0 ,TRUE ,2023-06-17 ,FALSE
378,#U-02fe1f,S-1351ac,NA,feature_4,10 ,4540,2,FALSE,2024-01-18,FALSE
379,$U-)fe*58eb,S-0eff34,2023-09-23,)feature_3_5,7,NA,NA,FALSE,2023-09-23,NA
380,U-a60664,S-cac22d,NA,feature_32,NA,4995,0,FALSE,2024-05-02,FALSE
381,U-fb470f,S-b7f657,2024-02-28,feature_7,7,NA,0 ,FALSE,2024-02-28,FALSE
382,U-4be20c,S-e83351,2023-02-21,feature_25,11,4103,0,FALSE,2023-02-21,FALSE
383,NA,S-f5df4a,2023-08-21 ,NA,11,5016,NA,FALSE,2023-08-21,FALSE
384,U-6)a11b1 ,S-fa05d7 ,2024-11-24,feature_3&1,12,1872 ,1,FALSE,2024-11-24,FALSE
385,U-e65720,S-16be20,2024-06-01,f^eature_5,8 ,1512,0,FALSE ,2024-06-01,FALSE 
386 ,U-7e829d,S-1acd)d2 ,2023-11-21,featu@re_39,9,414,0,FALSE,2023-11-21,FALSE
387,U-4ed6%cf ,S-4b005c,2024-12-05,feature_22,11,4389,0,NA,2024-12-05,NA
NA,U-b10aad,S-526874,2024-06-30 ,fe%ature_19,14,3710,0,FALSE ,2024-06-30,FALSE
NA,%U-e1811f ,S-6696a0,NA,feature_+16 ,10,5020,0,FALSE ,NA,FALSE
390,U-4B27E6,S-9F1-23C,2024-10-04,FEATU.RE_13,16,7472,0,FALSE ,2024-10-04 ,NA
391,U-e971cc,S-c+f^bb@85 ,2023-03-20,fea_ture!_12,NA,1070,0,FALSE,2023-03-20,FALSE
392,NA,S-e1ee60,2023-03-28,feature_6,NA,954,NA,FALSE,2023-03-28,FALSE
393,NA,NA,2024-06-27 ,feature_30,9,4770,0,NA,2024-06-27,FALSE
394,U^-7^459-a1,S-3503cb,2023-08-30,fea@ture_23,11,6281,0,NA,2023-08-30,FALSE
NA,U-6302f1,S-e4cb85,2024-09-20,fe!ature_4,14,1120,0,FALSE,NA,FALSE
396,U-%1636df,S-cfb246,NA,featu_re_32,6,1818,0,FALSE,NA,FALSE
397 ,U-a+3252f,S-ff7@8b&f,2024-10-06,feature_&15,9,1431,0 ,FALSE,2024-10-06 ,FALSE
398 ,u-8@31361,s-c23126 ,2023-04-17,-fea^ture_38,8,2096,3,false,NA,false
399,U-ed2d17,S-fe25ff,2023-07-02,feature_39,6 ,1980,0,FALSE,2023-07-02,FALSE
400,U-04de68,S-7730b1,2024-05-20,fea_ture(_7 ,7,1267,1,FALSE ,2024-05-20,FALSE
401,-U-a29711,S-f86bcf ,2023-05-26,feature_32,2,804,NA,FALSE,2023-05-26,FALSE
402,U-#42a17f,S.-cd13b5,2023-09-13,-feature_15 ,8,4600,0,FALSE,2023-09-13,FALSE
403,U-e-0f2a&6,NA,2023-07-06,fe)ature_1(1,8,208,NA,FALSE,2023-07-06,FALSE
404,U-e30229,S-ce887e,2023-10-24,fea#ture_10,6,912,0,FALSE,2023-10-24,FALSE
405,)U-d2d27e,S-98845%b,2024-01-20,feat-ure_12 ,5,1950,0,TRUE,2024-01-20 ,FALSE
406,U-6f!b7d2,S-a3300f,2024-12-02,feature_17,13 ,NA,NA,FALSE,2024-12-02,FALSE
NA,U-35a3bd,S-5de79e,NA,feat+ure_1,9,5013,3,FALSE,2023-07-19,NA
408,U-7)e1630,S-c5a+75d,2023-07-27,feature_19 ,10,3060,0,FALSE,2023-07-27,FALSE
409,U+-0%c9657,S-798707,2024-03-29,fea_tu(re_2,11,3487,0,FALSE,2024-03-29,FALSE
410,U-2d6696,-S-bbff6f,2024-06-15,fe+a.ture_32,15,NA,0 ,FALSE,2024-06-15 ,FALSE
411,U-ad4#e3c,S*-306a99 ,2024-08-17 ,feature_+22,NA,NA,NA,FALSE,2024-08-17,FALSE
NA,U-ac8968 ,NA,2024-04-20,feature_2,11,1925,2,FALSE,2024-04-20,FALSE
413,^U-21d564,S-a1d6ad,2024-01-19,feature_40,9,3519,0 ,FALSE,2024-01-19,FALSE
414,!U-5a7745,S-fd8b(b6,2024-12-01,fe+atu%re_23,10,780,0,TRUE,2024-12-01,FALSE 
415,U-355-141,S-bc66af,NA,feature_29,9,4617,0,FALSE,2023-07-14,FALSE
416,U-912_9a3,S-3c853b,2024-09-30,fe(ature_12,NA,NA,1,TRUE,2024-09-30,FALSE
417,U-d9f014 ,S-041553,2024-10-11,$feature_$14 ,7,1176,0,FALSE,2024-10-11,FALSE
418,u-e7149a,s-^f8d74d,2023-11-21,fe!ature_27,10,2430 ,0,false,2023-11-21 ,false
419,NA,S-b2f038,2023-07-09,feat*ur-e_29,9,4626,0,FALSE,2023-07-09,FALSE
420,U#-992a65,NA,2023-11-23,fea.ture_11,NA,1848,0,FALSE,2023-11-23,FALSE 
421,U-455AFA,S-06770C,2024-08-03,FEATURE_10 ,6,132,5,FALSE,2024-08-03,FALSE
422 ,U-90011&0,S-e9a159,2023-03-24,feature_26,12,4344 ,0,FALSE,2023-03-24,FALSE
423,-U-6001b1,S-d)e%c1fb,2023-03-27 ,feature_10,11,1562,0,TRUE,2023-03-27,FALSE
424,U-79)FD15,S-2573E4,2024-10-31,FEATURE_2.4,10,NA,0,FALSE,2024-10-31,FALSE 
425,U-8d27c2,S-aa(5+f00,2023-06-04,fea.ture_3&8,7,2079,0,FALSE,2023-06-04,FALSE
NA,U(-856474,NA,2023-03-15,feature_21,NA,3825,0,FALSE,2023-03-15,NA
427,U-967d0&f,S-#f4d491 ,2023-02-13,feature_&10,NA,1980,0,FALSE ,2023-02-13,FALSE 
428,U-43@75c4,S-869bba,2024-11-11,feature_@38,13,5408,0,FALSE,2024-11-11 ,FALSE
429,U-e7fe&e3,^S-b^e53ea,2024-03-22 ,fea!ture_16,NA,6706,0,FALSE,2024-03-22,FALSE
430,U-d169af,S-fa05d7,2024-10-23,NA,11,1991,0,FALSE,NA,FALSE
431,$U-43c@5b0,#S-f4335_b,2024-11-11,feature_1-2,10 ,480,0,FALSE,2024-11-11,FALSE 
NA,NA,S-fe0bc0,2024-01-22,feature_5,NA,3480,0,TRUE,2024-01-22,FALSE
433,U-$18477b,S-39539d,2024-09-30 ,featu%re_33,11,NA,0,FALSE,2024-09-30,FALSE
NA,U-96bb4d,S-3_e0c24,2023-12-14 ,feat+ur@e_7,2,408,0,FALSE,2023-12-14,FALSE
435,U-361bb4,S_-f5bef8,2023-04-20,feature_15 ,12,6672,1,FALSE,2023-04-20,FALSE 
436,u-b1cf^ee,NA,2023-02-14,feature_18,6,NA,1,false,2023-02-14,false
437,U-8520e8,*S*-15a897,2023-08-18,NA,10,700,0,FALSE,2023-08-18 ,FALSE
438,U@-ae77^9f,S-4e$3e04,2023-07-01,feature_^1+0 ,NA,1313,0,FALSE,2023-07-01,FALSE
439,U$-66.e498,S-5521a1,2023-03-20,feature-_#2_4,12,3696,NA,NA,2023-03-20 ,FALSE
440,U-271850,S-9fae95,2024-11-09,featur%e_8,8,3088,1,FALSE,2024-11-09,FALSE
441 ,!U-b1c64c,S-4f^8c(90,2023-06-07,feat!ure_28,11,6171,0,FALSE ,2023-06-07,FALSE
442,U-2-d674c,S-d74%73.3,NA,feature_+32,9,3744,NA,FALSE,2024-07-02,FALSE
443,U-2e9c41,S-50334b,2023-01-09 ,fe%ature_*7,16,NA,NA,FALSE,2023-01-09,NA
NA,U-39&1d94,NA,2023-12-01,f@ea+tu-r-e_1!7,15,8610,NA,FALSE,2023-12-01,FALSE 
445,U-a04fab ,S-6d40)50,2023-03-01,feature_25,10,3210,0,FALSE,2023-03-01,FALSE
446,U-e1ba3b ,S^-21b68e,2023-05-17 ,feature_1,11,528 ,0,FALSE,2023-05-17,FALSE 
447,U-859a25,S-e874c1,2023-07-01,feature_37 ,14,7266,NA,FALSE,2023-07-01,FALSE
448,U-a4f*4_62,%S-_a01d87,2024-03-28,NA,14,6944 ,1,FALSE,2024-03-28,FALSE
449,U--3!700f4,S-1dfa14,2023-11-18,NA,8,2720,0,TRUE,2023-11-18,FALSE
450,U-892!63b,S-7fa78f,2024-10-15,&featu&re_26 ,13,3809,2,TRUE,2024-10-15,FALSE
451,U-42e85d,NA,NA,featu$re_8,10,4500,0,FALSE,2023-11-15,FALSE
452,U-4105c8,S-31ac79,2023-08-11,feature_19,NA,2646,0,NA,2023-08-11,FALSE
453,U-c@6c5b4 ,S-25b756,2024-09-17,fe_atu%re_10,11,4961,0,NA,2024-09-17,FALSE
454,U-52(3ad7,S+-5(56071,2023-07-03,NA,6,1212,0,FALSE,2023-07-03,FALSE
455,U-bf1b83,S-5*67afa,2023-01-18,%featu)re_20,12 ,840 ,0,FALSE,2023-01-18,FALSE
456,U-ff!78(0@1,NA,2023-10-19,NA,12,3168,1,FALSE,2023-10-19,FALSE
457,U-92883b,NA,2023-08-11,f@eature_8,NA,3223,0,TRUE,NA,FALSE 
458,U-0351b2,S-#dcae52,2024-06-07,featur_e_%3$7,6 ,714 ,0,FALSE,2024-06-07,FALSE
459,NA,*S-418)b7c,2024-04-27,feature_4-0,8,3696,0,FALSE,2024-04-27,FALSE
NA,U-1edd34,NA,2024-02-21,feature_38,13,3757,0,FALSE ,2024-02-21,FALSE
461,U@-4d6d7e,NA,2024-12-08,fea$ture_34,NA,927,0,FALSE,2024-12-08,FALSE
462,U-32a3.b2,S-0b7de7,2024-06-10,feature+_13,8,NA,3,TRUE,2024-06-10,FALSE
463,U^-9fef3d,S-_f94&b9b,2023-01-21,feature_4,9,2061,0,FALSE,2023-01-21,FALSE
464,U-ae5ed^a,S-c0d9+79 ,NA,feature_#2!7,11,286,0,FALSE,2024-03-08,FALSE
465,U-e$5c7$67,%S-f9df#40,2024-12-24,feature_1,8 ,544,4,TRUE,2024-12-24 ,FALSE
466,U-2dc5ec,S-99(fbf7,2023-12-23,f#eature_1*3,NA,1870,0,FALSE,NA,FALSE
467,#U-f&30-c^30,S-6!48618,2023-12-11,feature_13,4,2248,0,FALSE,2023-12-11,FALSE 
468,U-33ebe1,S-c1%8476,2023-07-13,feature_7,22 ,176,0,FALSE,2023-07-13 ,FALSE
469,U-aaa922 ,S-0586ad,2024-10-08,feature*_3,10 ,3390,2,FALSE,2024-10-08 ,FALSE
470,)U-70e4b+6,S-8c$41e8,2023-10-04,feature_16,10 ,5470,0,FALSE,2023-10-04 ,FALSE 
471,U!-@df3e%80,S-4_7cfb3,2024-07-17,NA,12,4416,0,FALSE,2024-07-17 ,FALSE
472,U-_0a7851 ,S-!00fb6e,2024-12-06,featu!re_11,8 ,3456,0,FALSE,2024-12-06,FALSE
473,U)-8d8149,S-5aff5f,2024-11-06 ,feature_37,9,612,NA,FALSE ,2024-11-06 ,FALSE
474,U-4.e1e0b,NA,2024-04-06 ,feature_2#6,10,NA,0,TRUE ,2024-04-06,FALSE
475,U-$f572b-e,S-05aaef,2023-06-17,feature_30,11,4961,2,FALSE,2023-06-17,FALSE 
NA,U-2d992$a,S-89c6dc,NA,feature_12 ,11,6314,2,FALSE,2023-08-21,FALSE
477,U-8bf3e9 ,S-9057@52 ,2024-05-28,featur-e_4*0,NA,2793 ,2,FALSE,2024-05-28,FALSE
478,(U-1bc148,S-1a5fa7,2023-08-08,feature_-31,13,5486,0,FALSE,2023-08-08,FALSE
479,u-39b9a6,s-d111!f5,NA,feature_22,8,968,0,NA,2024-06-01,false
NA,U-%859c70,@S-b*4#8787,2024-02-17,feature_12 ,2,824,2,FALSE,2024-02-17,FALSE
481,NA,s-d64e4+1 ,2023-04-18,feature_(1@6,14 ,6286,0 ,false,2023-04-18,false
482,U-144775,S-d56%a&2c,2023-11-09,NA,6,30,0,FALSE,2023-11-09,FALSE
483,U-c5f.767,NA,2023-07-14,#feature-_10,15,7830,0,FALSE,2023-07-14,FALSE
484,U_-70721e,S-972512,NA,feature_15,12,1932,2,FALSE ,2023-07-25,FALSE
485,U-23d898,S-78b*a09,2024-11-20,fea(tu-re#_35,11,5775 ,0,FALSE,2024-11-20,FALSE
NA,NA,S-d4a76b,2023-12-24,&feature_12,8 ,3816,0,FALSE,NA,FALSE
487,U-83493d,(S-)fc&b954 ,NA,_fea@ture_34,8 ,3944 ,0,FALSE,2023-03-06,FALSE 
NA,U-886ee6,S-ce9977,2024-12-26,featur_e(_2 ,NA,NA,3,FALSE,2024-12-26,NA
489,U-41b7cb,S-f4a.3-ac,2024-05-19,NA,4,408,0,FALSE,2024-05-19,FALSE 
490,NA,S-c64e87 ,2024-03-08,feature_24,6,3600,2,FALSE,NA,FALSE
491,U-6a91d3,S-6d9!6c9,2023-01-07,feature&_35,10,5400,0,FALSE,2023-01-07,FALSE
492,U-c65bb0 ,S$-#a0b#a0$c,2024-10-31,fe_a.ture_18,12,3096,1,FALSE,2024-10-31,FALSE
493,NA,S-&e4)ba87,2024-09-28,feature_9,4,1932,1 ,NA,2024-09-28 ,FALSE
494,U-c9cf1&5,%S-155934,2024-03-31,NA,14,1736,2,FALSE,2024-03-31,FALSE
495,U-ae1eca,S-9b$8@167,2024-05-30 ,feature_8,9,3285,0,FALSE,2024-05-30,FALSE
NA,U-99b3.0e,S-4ea*bfc,2024-03-05,feature__38,6 ,3306,0,FALSE,2024-03-05,FALSE
497,U-bdd09*6,S-991f61,2024-07-08,feature_20,8,NA,1,TRUE,2024-07-08 ,FALSE
498,U-8+10bb3 ,S-_6fde5e,2023-07-02 ,featu#re)_2,11,1749,3,FALSE,2023-07-02,FALSE
499,U&-08dae2,S^-de6767,NA,feature_)24,9,3717,0,FALSE,2024-01-21,FALSE
500,U-6f2066,NA,2024-01-29,feature_1)1,9,3303,1,FALSE,NA,FALSE 
501,U-51!a8ed,-S-f55)3b5,2023-04-07,NA,NA,5040,0,FALSE,2023-04-07,FALSE
502,U-3a0ef7,S-ea8479,2023-07-29 ,fea&t+ure_20,10,5240,0,FALSE,2023-07-29,FALSE
503 ,U-a2d2*4a,%S-7$8cb5f,2024-08-02,fea*ture_11,8,2848,NA,FALSE,2024-08-02,FALSE
504,U-e4ee36 ,S-2_ecaea,2023-08-17,feature_.39,11,3124,0 ,FALSE,2023-08-17,FALSE
