ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-09d!d85,A-!fd7^ad3,NA,2023-02-06 14:00:00,14,low,12,3,FALSE
T-1cd0a4,NA,2024-06-25,2024-06-27 06:00:00,54,low ,61,5,FALSE
T-D5E@A25 ,A@-9289F6,2024-10-14,2024-10-16 11:00:00,NA,L)OW,56,5,FALSE
$T-a4d85c ,A-0$f6450,2023-04-03,2023-04-05 08:00:00,56,me*dium,NA,3,FALSE
T-d!b00f6,A-c1e51e,2024-08-13,2024-08-14 08:00:00,NA,ur@gent,101,3,FALSE
NA,A-6da850,2023-08-01,2023-08-03 23:00:00,71,urgent,69 ,NA,FALSE
T-1b#cdb&6,(A-cbd1a3,2024-06-28,2024-06-28 03:00:00,3,me.diu@m ,12,4,FALSE
t-c475b2,a-712533,2024-10-29 ,2024-10-29 23:00:00,23,high,76,4,false
.T-a3df20,A-39ddf4,2024-03-09,2024-03-11 20:00:00,NA,high,118,NA,NA
T-721.4d0,A-&443f$6$f,2024-09-06,2024-09-06 13:00:00,13 ,(urge*nt ,42,5,NA
T-4.cc9eb,A-(bc87bc,2024-12-29,2024-12-31 19:00:00,67,low,46,5,FALSE
T-c1ca2b,A!-79!20cc,2023-06-18,2023-06-19 09:00:00 ,33,low,NA,5,FALSE
t-9f4.8ae,a--22d+9d2,2024-01-22,2024-01-22 19:00:00,19,medium,87 ,5,NA
#T-6$3aab%a,NA,2023-09-07 ,2023-09-08 16:00:00,40,med$ium,21,NA,FALSE
T-bb3cd&e,&A&-bbc346,2023-06-09,NA,50,urgent ,NA,4 ,FALSE
T-4336b6,A&-%ed510f,NA,2024-06-24 09:00:00,57,low,19,NA,FALSE 
T-c30ac0,NA,2024-05-06,2024-05-08 09:00:00,57,m%edium ,5,NA,FALSE
T-(a8+0%aac,A-4)43b7-c,NA,2023-06-19 11:00:00,35,mediu)m,12,NA,FALSE
T-37c256,A-856b1e,2024-01-11,NA,65,low,133 ,NA,FALSE
T-334013,A-.3be56b,2023-07-17,NA,65,med)ium,96 ,4,FALSE
T-9701-59,A-e88&8d(1,2024-02-09,2024-02-10 22:00:00,46,urgent,NA,NA,TRUE
T-ded4a8,.A-0a282f,2024-05-03,2024-05-05,48,NA,35,5,FALSE
NA,A-8-83b7d ,2023-06-23,NA,17,urgent,144,4 ,FALSE
T#-0!a_9b1f ,A-9208f0,2023-01-27,2023-01-27 19:00:00,NA,medium ,166,NA,TRUE
NA,A-95b24a,NA,NA,8,high,122,5,FALSE
T-.6$65175,A-883B7D,NA,2024-12-01 21:00:00,21,URGENT,NA,3 ,FALSE
T-2ca2$4a ,A-42e5e1,2024-05-22,NA,18,high,NA,4 ,FALSE
&T-7bc25b,A-337bc1 ,2023-08-10,2023-08-10 21:00:00 ,21 ,m!edium,7,4,FALSE
T-df171c,A-09540c,2024-02-24,NA,29,high,NA,4,FALSE
T-e)d6cdf,A-977ca0,2023-06-02,2023-06-05,72,medium,100,NA,FALSE
T-07f485 ,A-%55f257,2024-06-03,2024-06-05 05:00:00,53,urgent,150,5,FALSE
T-0982+5-e,A-dbc825,2024-09-30,NA,22,urgent,34,NA,FALSE
T-bc2607,A-39b19f,2024-08-06 ,2024-08-08 17:00:00,65,hi(gh,NA,5,FALSE
T-#df9@fc9 ,A-43a9e3,2023-03-24 ,2023-03-26 16:00:00,64,urgent,90,4,FALSE
T-f9ca4b,!A-8ed5(dd,NA,2023-06-03 21:00:00,NA,low ,180,5,FALSE
T-8d4c7f,A-f)446b6,2023-10-31,2023-11-02 07:00:00,55,urgent,68,NA,FALSE 
T-a9fa22,A-*9$a532a,2023-05-04,2023-05-06 22:00:00,70,low,81,NA,FALSE
T-216c7c,A^-fa3095,2024-06-27,2024-06-28 02:00:00,26 ,low,NA,5,FALSE
T-650a6d ,A-fe79a5,2023-04-10 ,2023-04-12 18:00:00,66,high ,26,5 ,FALSE
)T-b0_1917,A-625d0b,2023-12-24,2023-12-26 16:00:00,64,high ,135,NA,FALSE
T.-b154#de,A-600734,2023-04-16,2023-04-18 23:00:00,71,urgent,57,NA,TRUE
T-8*ece2f ,A-9123ac,2024-09-09,2024-09-09 03:00:00,3,urgent,102,5,FALSE 
T-e1209^7,NA,2024-08-03,2024-08-04 02:00:00,26,urg.ent,29,5,FALSE
T-9e1@726,A-5fe118,2023-07-25,2023-07-25 19:00:00,19,urgent,NA,NA,FALSE
T-e45d87,A-296d7c,2024-07-08 ,NA,28,low,139,5,FALSE
NA,A-42e5e1,2023-06-05,NA,42,low,69,NA,NA
T-%4fd4ae,A-e7beab,2023-10-19,2023-10-21 06:00:00,54,low,110,NA,FALSE
T-10_a08*9,A-9c18c4,NA,2024-04-24 08:00:00 ,56,high,165,NA,FALSE
T-73db23,A-89ee83,NA,2023-01-27 05:00:00,29,urge*nt,146,NA,FALSE
(T-ebb149,A-0b!aac2,2024-09-14,2024-09-15 16:00:00,40,high ,154,5,FALSE
T-6b1dfe,NA,2024-04-14,2024-04-14 04:00:00,NA,high,87 ,4,TRUE
%T-418d3f,A-e98302,2023-06-29,2023-06-29 16:00:00,16,NA,84,4,FALSE
T-22724#b,A-9!4c3cd,2024-08-17,2024-08-19 13:00:00,61 ,high ,145,3,FALSE
T-57b938,A-dfbd31,2023-07-22,2023-07-24 17:00:00,65,hig*h,145,NA,FALSE
-T-9CE175,A-82D8A6,2024-03-05,2024-03-05 11:00:00,11,MEDIUM ,164 ,NA,FALSE 
T-1173d2,A-_7641d3,2024-12-14,2024-12-15 20:00:00 ,44,high,NA,3,FALSE
T!-fbc_3c3,A-+65a46c,NA,2023-03-18 15:00:00,39,urg@e!nt,51,NA,NA
NA,a-86fc1d,2024-12-24,2024-12-24 17:00:00 ,17,ur$gent,140,NA,false
%T-8cb85f,A-d82ef9,2023-05-07,2023-05-07 10:00:00 ,10,urg!ent,34,4,FALSE
NA,)A-%cbd1a3 ,2024-09-08 ,2024-09-10 22:00:00,70,medium,167,NA,NA
T-f93d8a,A-e839#3#8,2023-12-23,2023-12-23 08:00:00,8,)medium,41,NA,FALSE
T-1374f5,A-6f50ae,2024-10-18,2024-10-19 02:00:00,26,medium,59,NA,FALSE
T-%4adbf1,A-149a69,2023-03-22,2023-03-24 05:00:00,53 ,urgent,169,NA,NA
T.-67_bfa4,A-eb7fac,2024-04-23,NA,37 ,^urgent ,75,4,FALSE
T-.9f2d91,A&-2e3bad,2024-09-20,2024-09-20 18:00:00,18,NA,110,NA,FALSE 
T-320686,A-7c5768,2023-03-10,2023-03-10 08:00:00,8,high,170,5,FALSE
T-a838f4,A-e36807,2024-05-22,2024-05-24 21:00:00,69,!medium,159,4,FALSE
NA,A-ab438f,2024-06-28,2024-06-30 15:00:00,63,urgent,86 ,4,FALSE
NA,A-1*f0ac7,NA,2024-04-12 14:00:00,14,NA,174 ,NA,FALSE
T-+5ef304,A-fa%a28c,2024-01-18,2024-01-19 20:00:00,44 ,lo+w,139,4,FALSE
T-cfec7.f,A-08936!3 ,2023-08-22,2023-08-22 21:00:00,21,mediu_m,75,4,FALSE
NA,.A-F1F639,2024-04-21,NA,21,URGEN(T ,90 ,4,FALSE
NA,NA,2024-03-16,2024-03-18 10:00:00,58,l-ow,124,NA,FALSE
NA,A-8aded-c,2023-03-28,2023-03-30 06:00:00,54,low,124,NA,NA
NA,A-c42#f1f,2024-06-29,2024-06-30 12:00:00,36,u@rge@n+t,8,NA,FALSE
t-0e9c6_8,*a-3&d95@7b,2023-10-31,2023-11-01 21:00:00,45 ,u#rgent,125,NA,false
T!-ff4462,A^-702032,2024-07-23,2024-07-23 03:00:00,3,high,140,NA,FALSE
T_-e8df78,A(-e8#3938,2024-12-01,2024-12-01 03:00:00,3,low,NA,3,FALSE
T-082788 ,A-00bed1,2023-12-14,2023-12-14 06:00:00,6,NA,174,NA ,FALSE
T-41c4aa,A-f45426,NA,2023-10-31 11:00:00,11,low,144,NA ,NA
T-55^9617,A-69b156,2023-07-15,2023-07-15 20:00:00,20,high,30,NA,FALSE
T&-91b90d,A-e08&cd3,2024-12-26,2024-12-26 17:00:00,NA,high,109,NA,FALSE
T-9f53ca,A-&1b9609,2024-01-23 ,2024-01-24 05:00:00,29,h(igh,157,NA,NA
T-a!ba49(2,A-3793ee,2023-09-14,2023-09-14 09:00:00,9,NA,36,NA,FALSE
T-b*1c(40d,A-139c3b,2023-04-05,2023-04-05 13:00:00,13,low,37,4,FALSE
T-b68fa5 ,A-e08cd3,2023-10-13,2023-10-13 11:00:00,11,NA,NA,NA,FALSE
T-13b65.c ,A+-e43$bf7,2024-04-24,2024-04-24 18:00:00,18,urgent,135,NA,TRUE
T-2C42D0,NA,2023-07-06,2023-07-06 01:00:00,1,U.RGENT,144,3 ,FALSE
T-583d4&d,A-+df1e_44,2023-05-12,2023-05-13 14:00:00 ,38,m.edium ,91,5,FALSE
T-19c13c,A-fdf@c91,2023-04-27,NA,13,urgent,177,NA,FALSE
T*-671909,NA,2023-05-05,2023-05-07 10:00:00,58,m-edium,60,5,NA
T-cdecbd,A-9c18c4 ,2024-12-08,2024-12-08 12:00:00,12,low,133,3,FALSE
NA,NA,2024-04-22,2024-04-24 23:00:00,71,medium,NA,NA,FALSE
T--9d9*a08,A-66224b,2024-03-22,2024-03-24 18:00:00,66,urgent,105,NA,FALSE
T-27d2a6,A-fda07f,2024-04-21,2024-04-22 07:00:00,31,low,102,NA,FALSE
T-f5b+ee9,A-c16cf7,2023-07-18 ,NA,51,low,124,3,FALSE
.T_-4f404a,_A-bb1)486,NA,2024-03-07 02:00:00,2,high,115,NA,FALSE
T!-454d17,A-b3$fe05,2023-09-01,2023-09-01 17:00:00,17,urgent,NA,3,FALSE
T-61%208e ,A-2789e3,2024-10-09,2024-10-11 19:00:00,67,$medi_um,3,4,FALSE
T-3e18c#f,%A-35083+d,2024-09-27 ,2024-09-29 12:00:00,60,high,152,NA,FALSE
T-ead922,A-8+6902e,2024-06-03,NA,6 ,urgent,16,5,FALSE
T-DA+4@F37,NA,2024-09-01,2024-09-01 09:00:00,9,LOW,161,4,FALSE
T-0e6a8^b,A-b4)4e3e,2024-06-23,2024-06-25 23:00:00,71,med-ium,66,4,FALSE
T-a1bceb,A-3a7!284,2023-09-24,NA,NA,high,105,NA,FALSE
t-57367+e,a-b3%fe05,2024-12-06,2024-12-08 15:00:00,63,high,39,NA,false
T-0aeed3,A-e@5d+6ab,2024-06-27 ,2024-06-28,NA,^low,151 ,NA,FALSE
NA,A-0(2fac6,2023-10-17,2023-10-18 04:00:00,28,low,45,NA,FALSE
T-C67FD7,+A-D3C88E,2024-06-28,2024-06-30 05:00:00,53,URGENT,30 ,NA,FALSE
t-2$521f4,a-812_c5b,2024-08-28,NA,14,urgent,13,NA,false
T-2066b3,A-80eeb6,2023-05-19,2023-05-21 02:00:00,50,urgent ,87,3 ,TRUE
T-47940c,A-a865-bd,2024-11-22,2024-11-23 18:00:00,42,NA,34,3,FALSE 
T-c1(7382,A-(9f0b68,2024-05-10,2024-05-10 04:00:00,4,@urg*ent ,89,3,NA
.T-5.74fcf,A-09540-c,2023-03-25,2023-03-26 03:00:00,27,medium,106,5,FALSE
T-b!aea58,A-6e0!8f3,NA,NA,NA,low,152,4,FALSE
NA,A-e@4144b,2023-05-06,2023-05-08 06:00:00,54,NA,164,NA,FALSE
T*-14733a,A-0+b0d6d,2023-05-06,2023-05-06 16:00:00,16,high,155,5,TRUE 
T-2fc+301,A(-7c4956,2024-06-10,2024-06-10 11:00:00,11,hi.gh ,NA,4,FALSE
NA,-A-54d94a ,2024-07-25,NA,59,med_ium,117,NA,FALSE
T-d&84002,A+-1619!f8,2023-02-16,2023-02-18 11:00:00,59,NA,2,5,FALSE
T-$d85104,A-f9cc74,2024-06-18,2024-06-18 23:00:00,23,low,151,5 ,FALSE
T-b6eb59,A-0-532a9,2024-09-07,2024-09-07 17:00:00,NA,medium,4,NA,FALSE
T-6c4112,A-_bece8)9,2024-02-27 ,2024-02-28 20:00:00,44,!urgent,56,NA,FALSE
T-_d_a4869 ,A-342303,2023-09-11,2023-09-11 12:00:00 ,NA,medium,79,5,FALSE
T-&81b73d,A-ccc747,2023-01-28,2023-01-30 13:00:00,61,medium,9 ,NA,FALSE
T-a6e8f4,NA,2024-02-16,2024-02-18 20:00:00,68 ,l$ow,172,4,FALSE
T-6b%989d,A-328bd0,2024-09-06,2024-09-08 17:00:00 ,65,NA,49,NA,FALSE
T-2694C.C,A-2EBB4B,2023-07-03,2023-07-05 03:00:00,51 ,HIGH ,124 ,NA,FALSE
T-60b!b06,A-4_17d2f,2024-11-20 ,2024-11-22 08:00:00,56,low,144,NA,NA
T-e_73(3d@2,A-c1dfe_1,2023-05-09,2023-05-11 05:00:00,53,low,133,NA,FALSE
T-1103c@b,A-40906_c,2024-08-01,2024-08-01 05:00:00,5,low,113 ,NA,FALSE
T-7a5dca,!A#-d7*9+2a6,2023-11-02,2023-11-04 19:00:00,67,high,28,NA,FALSE
T-9b^4@be2,A-1b75-77,2024-04-08,2024-04-09 18:00:00,42,%low,112,5,FALSE
T-.4d5634 ,A--13&466a,2024-11-04,2024-11-06 23:00:00,71,medi*um,76,3,TRUE
NA,A%-.c.c1d8d,2024-01-24,2024-01-24 01:00:00,1,medi_um,94 ,NA,FALSE
T-f62fdf ,A-854864,2023-02-24 ,2023-02-24 12:00:00,12,high,23,4,FALSE
T-f255e%4,A-40a557,2023-01-08,2023-01-09 05:00:00,29,medium,146,3 ,FALSE
T-fad580,A-410e86,2023-12-04,2023-12-06 09:00:00,57 ,low,103,3,FALSE 
T-1dd5b9,NA,NA,2023-08-08 02:00:00,NA,high,74,NA,FALSE 
T-7d4d61,A-4f18f0,2024-06-11,2024-06-13 23:00:00,71,urgent,75,5,FALSE
T-659542,%A-443f&6f,2024-03-18,2024-03-18 13:00:00,13,!low,167,4,FALSE
T-742!d-41,A-149)a69,2024-09-27,2024-09-27 09:00:00,9,medi)um,63,5,NA
NA,A-410e86,2024-04-25,2024-04-27 13:00:00,61,medium,128 ,NA,NA
NA,A-5b1bcd ,2024-04-09,2024-04-11 19:00:00 ,67,urgent,89,4,FALSE
T-b43d8e,A-3c(c791,NA,2024-12-09 20:00:00,20,low,84,NA ,FALSE
T%-20488_1,NA,2024-07-24,2024-07-25 04:00:00 ,28,$u.rgent,80,5,NA
T-3d!5a91,A-bb1e#a*a,2024-09-12,2024-09-12 06:00:00,6,urgent,78 ,5 ,FALSE 
T-3aa7e7,A-69b1#56,2024-02-28,2024-02-29 09:00:00,33,low,96,NA,FALSE
T-c1&95e0,A-07503-8,2024-10-15,NA,37 ,high,4,3 ,FALSE
T-7dc53f,%A-8b25f2,2024-02-04 ,2024-02-04 19:00:00,19,low ,86,3,FALSE
T--1b9c71,A&-f031*4)0,2023-02-11,2023-02-13 04:00:00,52,high,79,NA,FALSE
T-%921d17,A-eb2fdc,2023-05-23,2023-05-24,NA,NA,50,4,FALSE
T-16a22(4,-A-4437e4,2024-07-05,2024-07-06 13:00:00 ,37,medium,134,NA,FALSE
T-95e4a6,A-4a4c_2d,2024-11-15,2024-11-16 20:00:00,44,(hi!gh,128,5,FALSE
T-c014ff,^A-40de06,2023-03-21,2023-03-23 02:00:00,50,NA,68,NA,NA
T%-%ca352f,)A)-22d#9d2,2024-04-24,2024-04-25 07:00:00,31,high,140,4,FALSE
NA,A-1171!7(1,2023-12-19,2023-12-20 10:00:00,34,low,33,4,FALSE
t-86&3c07,NA,2023-04-07,2023-04-08 18:00:00,42,urgent ,NA,3,false
T-aeb_97e,A-#92$2109,2023-05-15 ,2023-05-15 01:00:00,1,me*dium,151,NA,FALSE
T-)56fa73,A-2e3b_ad,2023-05-03,NA,71,low,49,4,FALSE
T-519f79,A-702032,2024-07-09,2024-07-09 13:00:00,13,low,176,3,FALSE 
NA,A-751c%58,2024-08-05,2024-08-05 08:00:00,8,NA,60,NA,FALSE
T-db5a57 ,A-^66224b,NA,2024-10-18 22:00:00,46,hig+h,43,5,FALSE
T(-b52_bf0,A#-855a48,2023-11-03,2023-11-04 10:00:00,34 ,h%igh,NA,4,FALSE
T-3b#9875,A-4a&267b,2024-05-09,2024-05-11 04:00:00,52,NA,168,NA ,FALSE
T-ba77&b3 ,A-bc87bc ,2023-10-31,2023-11-01,24,high,136,NA,FALSE
T-762c9d ,A-86902e,2024-05-11,2024-05-12 07:00:00,31,h_i&gh ,NA,NA ,FALSE
T-4b2bf5,NA,NA,2024-04-01 21:00:00,45,#low,37,NA,FALSE
T-49e4f6,A--a@45270,NA,NA,NA,high,46,4,FALSE
T-5bca42,A-0532a9,2023-02-11,2023-02-11 18:00:00,18,%low,62,NA,FALSE
t-a2a8-4a,a-d792a6,2023-03-30,2023-03-31 21:00:00,45,+medium,36,4,false 
T-53a3f9,A-+2e+4581,2024-12-10,2024-12-10 19:00:00,19 ,high,118,NA,FALSE
T^-dc9e)f3,A-1)39c3b,2023-06-21,2023-06-23 16:00:00,NA,urgent,63,NA,FALSE
T-3830(ca ,A-5c9849 ,2024-01-31,2024-02-02 01:00:00,NA,NA,NA,NA,FALSE
t-c18da8,a&-7f6b86,2024-07-19 ,2024-07-19 02:00:00,2,NA,91,NA,false
T-$4630ac,A-6%7be9@4,2023-07-20,2023-07-21 09:00:00,33,urgent,47,NA,FALSE
T-d65b5b,%A--328b_d0,2024-03-06,2024-03-07 23:00:00,47,medium,103,NA,FALSE
T-5391_03,NA,NA,2023-06-21 20:00:00,68,URGENT,134,3,FALSE
T-2b8a81,A-9a+ffe&6,2023-07-05,2023-07-07 02:00:00,50,urgent ,12,3,FALSE
T)-8416bb,A-9affe6,2024-02-20,2024-02-22 12:00:00,60,high,165,NA,FALSE
t-42e#fc2,a-2e3bad,2024-01-08,2024-01-08 23:00:00,23,high,159,NA,NA
NA,A-4a4c2d,2024-05-09 ,2024-05-11 06:00:00,54,high,153,NA,FALSE
NA,-A-17)939a,2024-08-01,2024-08-01 08:00:00,8,NA,152 ,4,FALSE
T-6ba61d,A-48481_9,2024-08-15,NA,66,hig^h,165,NA,FALSE
T-d(466fd,A-65-c341,NA,2024-05-06 02:00:00,2,high,122,NA,FALSE 
t-(04c2d4,a-0dbdc6,2023-08-15,2023-08-16 13:00:00,37,lo$w,86,NA,false
NA,A-@84ebe4,2024-12-02,2024-12-03 11:00:00,35,low,149,NA,FALSE
T-aacb_f9,+A-792(0cc,2023-10-17,2023-10-18 19:00:00,43,medi^um,160 ,NA,NA
t-ede109,a^-de24d5,2023-01-31,NA,69 ,medium,165,NA,false
T--578a17,A-5790f4,2024-02-21,NA,72,low,NA,NA,TRUE
T-10521d,A-8ae3fc,2024-02-20,2024-02-21 04:00:00,28,NA,110,3,FALSE
T-6816fd,A+-d*4ac0e,2024-10-23,NA,NA,medium,28,3,NA
T-5d5c80,A-6@84255,2024-04-12,2024-04-12 10:00:00,10,urge@n%t,153,4 ,FALSE 
T-4^54c29,A)-c43359,2023-03-14,2023-03-15 22:00:00,46,urgent,176,NA,FALSE
T-6bfc.83,&A-b%c87.bc,2023-12-26,2023-12-28 01:00:00 ,NA,urgent,59,4,FALSE
T-#74476f,A-bb3bd(4,2023-05-22 ,2023-05-24 05:00:00,53,low,145 ,NA,NA
T-+a-8931@1,A-44dc83,NA,NA,NA,urge!nt ,93,4,FALSE
T-b9e950,A-bd4708,NA,2023-10-12 11:00:00,11,l(ow,151,4,FALSE
NA,A.-1e1b80,2024-05-16,2024-05-17 19:00:00,43,urg)ent,59 ,3,FALSE 
T-5b26fc,A-fd9422,2024-03-30,2024-03-31 06:00:00,30,medium,47,3,FALSE
T-82577a,A-56962b,2024-02-19,2024-02-19 13:00:00,13,*lo#w ,117,NA,FALSE
T-11676*5,A-C4EA60 ,2024-05-23,NA,20,URGENT,NA,NA,FALSE
T-2a@c4b6,A-$779e4e ,2023-07-09,NA,22,low,36,3,FALSE
T-b$dc1(6a ,)A--907@7&b0,2023-03-01,2023-03-03 03:00:00,51,high,53,NA,FALSE
T-d03%843,NA,NA,2024-01-25 18:00:00,18,urgent,14,NA,FALSE
T-17f85e,A-bece(89,2024-02-24,2024-02-25 11:00:00,35,urgent,133,3,FALSE
T-ce4793,A-4)09*06c,NA,2024-11-03 18:00:00,66 ,.urgent,60,4 ,FALSE
T(-c7e31&c,A-3cc_791,NA,2024-07-11 06:00:00,54 ,hig^h,179,NA,FALSE
t-d3800a ,NA,2023-07-04,2023-07-05 03:00:00,27,urgent,49,NA,false
T-50cd!a9 ,A-700ade,2024-03-01 ,2024-03-01 17:00:00 ,NA,@u_rg.ent,117,5,FALSE
T)-ee1ef3 ,_A-b11cd0,2024-10-08,2024-10-10 18:00:00,66 ,med_ium,141,3,FALSE 
T-0ACA85,A-8BDE.0C,2024-07-08,2024-07-08 13:00:00,13,M)EDIUM,153 ,4,FALSE
T-22968c,^A-0#cc%442,2023-05-23,NA,31,low,21,NA,FALSE
T-@f0ac4b,A-4437e4,2024-01-17,2024-01-19 08:00:00,56,high,15,3,TRUE
T-f660fd,!A-526d!93,2024-02-21,2024-02-23 15:00:00 ,63,NA,161 ,NA,FALSE 
T-772188,A-fda07f,2024-08-03,2024-08-03 10:00:00,10,u&rgen&t,68,5,FALSE
T-b181e3,A-)65c341,2023-10-26,2023-10-28 21:00:00,69,urgent,25,NA,FALSE
T-d01651,A-7988d1,2023-11-28,2023-11-30 04:00:00,52,urgent,61,5,FALSE
T-+2422ea,-A-526d93,2024-04-14,2024-04-16 15:00:00,63,high,49,4,FALSE
T-79^29a5,A-c16b88,NA,2024-04-11 08:00:00,56,high,158,3,FALSE
T-34db33,A-625d0b,2024-11-19 ,NA,NA,me+di%um,21,NA,FALSE
T-e58^f06,NA,NA,2024-06-09 05:00:00,29,NA,155,3,NA
T-5ed6b6,A-d4)2431,NA,2023-09-28 10:00:00,10,urgent,176,NA ,FALSE
T-e9516d,A-1986ca,2023-04-03,2023-04-04,24,urgent,107,NA ,FALSE
T-0016(a$b,A-56^0d27,NA,2023-04-01 19:00:00,67,medium,58,3 ,FALSE
T-f-4724a,A-068fc6,2023-09-21,2023-09-22 22:00:00,46,urgent,104 ,4,FALSE
T-9b56ac,&A-69b1.56 ,2024-08-20,2024-08-20 22:00:00,22,medium,156,3,FALSE
T-+699_684,A-C42F1F,2024-01-30,2024-02-01 09:00:00,57,NA,140,4,FALSE
T-cd31c2,A-0651a4,2023-07-21,2023-07-22 23:00:00,NA,high,9,NA,FALSE
T-133e5c,A--17939a ,NA,2023-08-18 23:00:00,71,urgent,NA,4,FALSE
T-%afb7aa,A-f45426,2023-05-02,2023-05-02 02:00:00,2 ,^urgent,NA,NA,FALSE
T_-&b91fc6,A-d922bf ,2023-09-01,2023-09-04,72,NA,175,4,FALSE
t-cbdb70,a-f1f639,2023-11-12,2023-11-12 15:00:00,15,NA,167,NA,false
NA,%A*-716841,2023-07-01,2023-07-02 13:00:00,NA,medium,119,NA,FALSE
(T-d9e61f,A-b54c01,2023-05-20,2023-05-22 07:00:00,55,low ,48,NA,FALSE
T-5b0a5.6,A-78f02b,2024-07-24,NA,68,med*ium,42,NA,FALSE
T_-e7c6b3 ,A-51ec1#b,2023-11-28,2023-11-29 04:00:00,28,med(ium,171,5,FALSE
T-016258,A-ed+51_0f,2023-06-15,2023-06-17 03:00:00,51,NA,48 ,NA,FALSE
T-7^935!c3,A-d@4e0d4,NA,2023-12-02 08:00:00 ,56,low,114 ,5,FALSE
T-f7a0c0,A-544d0a,NA,2024-04-21 02:00:00,NA,urgent,35,3,TRUE
T-288bdf,_A-0380&89,2023-12-21,2023-12-22 15:00:00,39 ,NA,102,5,FALSE
T-%ccab6b,A-adc1f3,2023-01-23,2023-01-25 22:00:00,70,high,129,NA,FALSE 
T-a3d4db,A-0aaf6e,2023-02-09,2023-02-09 12:00:00,12,medi@um,38,NA,FALSE
T-61605e,A-!671f31,2023-05-30,NA,25,medium,68,4,NA
+T-63500c ,A-bc4d48,2023-09-06,2023-09-08 15:00:00,63,high,4,3 ,FALSE
T-0ae05a,A-7cfe77,2023-04-14,2023-04-14 01:00:00,NA,medium,38,NA,FALSE
T-+6A8698,A-117171,2023-09-14,2023-09-14 13:00:00 ,13,MEDIUM,59,3,FALSE
T-00$b930,A-bbe56f ,NA,2024-10-09 23:00:00,23,high,179,NA,NA
T-%a2!89f8,-A-2446)e3 ,2024-05-09,2024-05-12,72,medium,55,5 ,FALSE
t-6_5b2%31 ,a-a@6d261,NA,2023-09-13 14:00:00,62,low,137,5,true
T-4f5aab,A-1-86a44 ,2024-06-08,2024-06-08 19:00:00 ,19,%high,35,4,FALSE
T-67eb%6f,A!-712f1c,2024-08-09,2024-08-11 03:00:00,51 ,urgent,46 ,NA,NA
T-87a5$3%c,A-2-d4502 ,2023-03-25,2023-03-25 13:00:00,13,m.edium ,45,NA ,FALSE
T-1c81a5,A-1@f!7acb,2023-04-18,2023-04-19 18:00:00,42,high,40 ,5,NA
T-de8424,A-f1f639,2023-12-29,2023-12-29 03:00:00 ,3,low,19,NA ,FALSE 
(T-ec6d18,A-4e0e85,2024-09-30,2024-10-02 08:00:00,56,$high,110,5 ,FALSE
T-699-941,A-7d514c,2024-03-28,2024-03-29 19:00:00,43,urgent,23,NA,NA
T-1&E5E13 ,NA,2024-07-24,2024-07-24 16:00:00,16,HIGH,180,3,FALSE
T%-687E$C1,A-0!DBDC6,2024-10-10,2024-10-12 12:00:00,60,HIGH,65,5,NA
T(-88702a,A(-50f3f7,2023-01-06,2023-01-06 16:00:00,16 ,high,13 ,NA,FALSE
T-3196fb,A_-dfbd&31,2024-10-25,2024-10-25 18:00:00,18,-high ,NA,NA,FALSE 
T-4e7b8#f,A-e51ec^7,2023-06-08,2023-06-10 03:00:00,51 ,*medium,94,NA,FALSE
T-0652b3,A-cbbe12,2024-09-18,2024-09-18 23:00:00,23,urgent,53 ,5 ,FALSE
T(-c%50b96,A-149a$69,2023-03-02,2023-03-03 07:00:00,31,urge^nt,141,NA,FALSE 
T-220F5A,A-7*C5.768 ,2024-04-11,2024-04-13 14:00:00,62,URGENT,61,NA,FALSE
T+-399dc3,A-462d45,2024-12-15,2024-12-16 05:00:00,NA,(me_diu.m ,NA,NA,FALSE
T-73a01$a,A-2789e3,2024-12-22,2024-12-23 09:00:00,33,me%dium,140,NA,FALSE
T-f07874,A*-cb5333,2023-09-06,2023-09-06 20:00:00,20,urgent,89,NA ,FALSE
T-d8b95c,A-82861f,2024-03-29,2024-03-29 06:00:00,NA,urgent ,5,4,FALSE
T-88d958,A-4c6f11,2023-06-18,2023-06-20 12:00:00,60,u&rgen_t,NA,3,NA
T-fa61_ed,A--5c-046d,2024-03-08,2024-03-08 13:00:00,13,$low,128,3,FALSE
T-0b025f,A-c37cab,2024-02-15,2024-02-16 03:00:00,NA,hi#gh,87,5,FALSE
T-8AB508,A+-0F7.D77,2023-07-27,2023-07-27 13:00:00,13,HIGH,82,NA ,FALSE
NA,A-$34ea2f,2024-10-09,2024-10-10 01:00:00,25 ,l#ow,77,NA,FALSE
T-217$098,A-2d1036,NA,2024-06-19 02:00:00,50,low,8,5,FALSE
T-80157#C,A-6F50AE,2024-11-02,2024-11-04 01:00:00,49,URGENT,46 ,NA,NA
T-67c@060 ,A(-883b7d,2024-10-22,2024-10-23 19:00:00,43,lo.w,72,3,NA
T-d3b#3e)1,A-de24d*5,2023-03-13,2023-03-13 09:00:00,9,medium,152,NA,FALSE
T-c79d58,A-463db0,2024-12-24,2024-12-26 01:00:00,49,medium ,32 ,4,FALSE 
T-4f3&91f,A-$86fc1d,2024-04-15,2024-04-15 09:00:00,9,high,59,NA,FALSE
_T-fa6044,A-f#1f639,2023-09-26,2023-09-26 19:00:00,19,high,124,5,FALSE 
