subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-fe3b71,A-44dc83,2024-09-24,NA,E+nte!rprise,37,0,0,TRUE,FALSE,NA,FALSE,mo@n_thly ,NA
S-f5f5b3,A-89ee8%3 ,2024-12-26,NA,_Basi(c ,10,190,NA,FALSE,FALSE,NA,TRUE,annual,TRUE
S-4afb5#3 ,A-4$0de06,NA,2024-12-29,Ent^erp*rise,28,5572,66864,FALSE,FALSE,FALSE,TRUE,m@onthly,TRUE
NA,A-d77f4c,2024-04-22,NA,Ente(rpri-se,NA,18706,224472,FALSE,NA,FALSE,FALSE,@annual,TRUE
s-dab0d&5,a-c+c1d8d,NA,NA,basic,NA,0,0,true,false,false,false,monthly,true
S-9aa190 ,A-9b9fe9,2024-10-17,NA,Basic,33,627,7524,FALSE,FALSE,FALSE,NA,annual,TRUE
S-f89d8c,A_-@88c6ca,2024-12-18,NA,P^ro ,49,2401 ,28812,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-766a62,NA,2024-11-24,NA,Enterpri@se,33,0,0 ,TRUE,FALSE,NA,FALSE ,monthly ,FALSE
+S-101.3^4d,A-52dd8%8,2024-09-09 ,NA,Enterprise,23,4577,54924,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-85de@7a,A-940b8b,2024-04-01,NA ,Enterpr^ise,32,6368,76416,FALSE,FALSE ,TRUE,FALSE,annual,TRUE
S--85796B,A-F19409,2024-08-27,2024-10-31,ENT*ER-PRISE,23,4577,54924,FALSE,FALSE,FALSE,TRUE ,MO*NTH^LY,TRUE
S-*c97464,A-f5641b,NA,NA,Pro,38,1862,NA,FALSE,FALSE,NA,FALSE,m)ont$hly,FALSE
S.-6732ff,A-9affe6,2023-11-22,NA,Pr$o,24,1176,14112,FALSE,NA,FALSE ,FALSE,annual,TRUE
S-aa2.0e!b ,A-6)f8ad!2,NA,NA,Pro,1,49,588,FALSE ,FALSE,FALSE ,FALSE,m$onth#ly,FALSE
S-b6aabe,A!-90_2ef7,2024-12-25,NA,Basic,83,1577,18924,FALSE,FALSE,FALSE,FALSE ,annual,TRUE
S-0ff339,A-6dee43,2024-01-21,NA ,Ba(sic,12,NA,2736,FALSE,FALSE,FALSE,FALSE,a&nn%ual,TRUE
S-4d664d,A-cc1d8d,2024-12-26,NA,P*ro ,NA,784,9408,FALSE,TRUE,TRUE,FALSE,annual,TRUE
$S-8de_b5*f,A-533452,2024-12-25 ,NA,Basic,52,988,11856,FALSE,FALSE,FALSE,NA,NA,FALSE
S-e2d$4e9,A-18793f,2024-12-30,NA,NA,NA,0 ,0,TRUE,TRUE,NA,FALSE,NA,TRUE
S-d84*41d,NA,2024-03-16,NA,%Basic ,4,76 ,912,NA,FALSE,FALSE ,FALSE,-annual,TRUE
S-6d356a,NA,2023-06-26 ,NA,NA,28,NA,6384,FALSE,FALSE,FALSE,FALSE ,annual,FALSE
+S-!c005ac,A-92a3af ,2024-09-18,NA,En.t%er-prise,25,4975,59700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d&0.913e,A-eb2fdc,2024-11-14,NA,Pro ,31,1519,18228,FALSE,FALSE,FALSE,FALSE ,mo*nthly,NA
S-4bef15,A!-*60)07%34,2024-08-14,2024-09-22,Enterprise,29,0 ,0,TRUE,NA,FALSE,TRUE,annual,TRUE
S-2%573e4,NA,2024-01-25,NA,NA,60,1140,13680,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-&80c291,A-7!12533,2024-01-06 ,NA,Enterpr_is(e ,18,3582,42984,FALSE,FALSE,FALSE,FALSE ,NA,TRUE
S-64ACB8,A-3BE56B,2024-08-21,NA,ENTERPRISE ,30,5970,71640,NA,FALSE,FALSE,FALSE,^MONTHL.Y,TRUE
S-13a948,A-d5-a319,2024-07-24,NA,Enterprise,15,2985,35820,FALSE,TRUE,FALSE,FALSE,monthly,FALSE 
S-081b81,A-b20d99,2024-01-30,NA,Basic,20,380,4560,FALSE,FALSE ,NA,FALSE,ann)ual,TRUE
NA,NA,2024-06-06,NA,Enterprise,29,5771,69252,FALSE,FALSE,FALSE,FALSE,!mo_nt_h#ly ,TRUE
S-3f82bc,NA,2023-10-30,NA ,Basic,15,0,0,TRUE,FALSE,TRUE,FALSE,NA,TRUE
S#-fe63!11,A-5c9849 ,NA,NA,(Ente(rprise,19,0,0,TRUE,FALSE,FALSE,FALSE ,NA,TRUE
S-b3c4b8,A-c43359,2024-12-17,NA,Pro,38 ,0,0,NA,FALSE,FALSE,FALSE,%annual,TRUE
S-8#923+b%3 ,NA,2024-05-17 ,NA,!Basic,27 ,513,6156,FALSE,FALSE,FALSE,FALSE,a_nnual,TRUE
s-2410c6,a-5247b3,2024-05-11 ,NA,NA,33,627,7524,false,false,false,false,NA,false
S-7^A0*6FE,A-5)A@9-2E7 ,2024-09-28,NA,PRO,28,1372,16464,FALSE ,FALSE,FALSE ,NA,M!ONTHLY,TRUE
_S#-ceac#a8,A-96e.141,2024-08-10,NA,Ent$erpri%se,24,4776,57312,FALSE,FALSE,FALSE,NA,mo^nthly,TRUE 
S-02(c3e7 ,A-7c4956,2024-08-14,NA,Enter_prise,6,1194,14328,FALSE ,FALSE,FALSE,FALSE,annual,TRUE
S-3a1a06,A-eb7^fac ,2024-07-09,NA,NA,14,2786,33432,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
s-7)f5d03,a-22d9d2,2024-06-10,NA,p$r!o,25,1225,14700,false,false,false,false,mont_hly,false
S-c1@0%f0c,NA,2024-11-11,NA,Basic,6,114 ,NA,FALSE,FALSE,NA,FALSE,m+onthly,FALSE
S-_cdd00a,A!-4@e44e8,2024-08-23,NA,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,monthly,NA
S-d57a+67,A-244^6e3,2024-07-14,NA,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE ,monthly,TRUE
S-f75ac4,A-faa!28c ,2024-02-17,NA,E_nter%p%rise,48,NA,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
s%-76c59f,#a-0aaf6e,2024-08-01,NA,!basic,24 ,456 ,5472,false,false ,false,false,annual,true
S-0a15fa,A-bb1eaa,2024-12-12,NA ,Pro,25,1225,14700,NA,FALSE,FALSE,FALSE,annual,NA
S&-d0*f5fb,A-39868@b,2024-04-25,NA,@Enterpri-se,9,1791,21492,FALSE ,FALSE,FALSE,FALSE ,a!nnual,FALSE
NA,A-94d3+d+a,2024-09-28,NA,Enterprise,41,8159,97908,FALSE,FALSE,NA,FALSE,monthly ,FALSE
-S^-1b8300 ,A-faa28c,2024-05-23,NA,Enterprise,48,0,0,TRUE,TRUE,FALSE,FALSE,mon_th&ly,TRUE
S-88d_e)1c ,A)-18793f,2024-12-24,NA,Ba)sic,148,2812,33744,FALSE,NA,FALSE,FALSE,annua-l,TRUE
S-a8_8ffd,^A-cc102e,2024-09-06,NA,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,a$nnual ,NA
S-f12a54,A-f3ff0%5,2024-11-24,NA,NA,2,98,NA,FALSE,FALSE,FALSE,FALSE,monthly,TRUE 
S-f9b284,A-2^2d)9d2 ,2024-07-02,NA ,Pro,8,392,4704 ,FALSE,FALSE,FALSE,FALSE,NA,TRUE 
NA,A-d424!31 ,2024-11-15,2024-12-14,Basic,22,418 ,5016,FALSE,FALSE ,FALSE ,TRUE ,annual,FALSE
S-4.c5456,A-149a69,2024-12-19,NA,Basi+c,NA,646 ,7752,NA,FALSE,FALSE,FALSE,&monthly,TRUE
s-b15cde,a-+ee+42db,2023-05-01,na ,pr-o ,13,637,7644,false,false,false,false,monthly,true
S-9e6a18,A-7d514c,2024-11-06,NA,Pro,21,1029,12348,FALSE,TRUE,NA,FALSE,m@ont$hly,FALSE 
S-.0b2ac3,A-d792a6 ,2024-01-01,NA,B&asic,7,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-cb8a5c,A-1e6fc3,2024-12-17,NA,Enterpris^e,1,NA,2388,FALSE,FALSE,FALSE ,FALSE,annual,TRUE
S-#8b52b5,A-c1dfe1,2024-03-04 ,NA,En)terpris@e,26,5174,62088,FALSE,FALSE,FALSE,FALSE,m)onth#l!y,NA
s-79b2bc,a-24976(9,2024-08-28,NA,b+asic,4,76,912,false,false,false ,false,NA,true 
^S-4fd9ba,A-d$4ac0e,2024-09-10 ,NA,Basic,24,456,5472,FALSE,TRUE,FALSE,FALSE,-monthly,TRUE
S-1-63e@9d,A-ccabf_0,2024-03-03,NA,NA,11,2189,26268,FALSE,FALSE ,FALSE,FALSE,NA,TRUE
s-*83^24d4,a-5a215a,2024-07-13,2024-08-03 ,pro,87,0,0 ,true,false,false,true,@m+onthl$y,true
S-22f848 ,A-993085,2023-10-15 ,NA,Enterprise,49 ,9751 ,NA,FALSE,FALSE,FALSE,FALSE,annual,TRUE 
S-b32-512,A-854864,2024-12-25,NA,Enterp%rise,NA,3980,47760,NA,FALSE,FALSE,NA,mon%thly,TRUE
S-98ac99,NA,2023-11-09,NA,Bas^ic,NA,NA,1140,FALSE,TRUE,FALSE,NA,annual,TRUE
S-93fab3,A-9f929^9 ,2024-11-10,2024-12-31,Pro ,28,1372 ,16464,FALSE ,FALSE,FALSE,TRUE,annual,TRUE
S-838330,A-5a215a,2024-06-20,NA ,+Pro,NA,0,0 ,NA,FALSE,FALSE,FALSE,annual,FALSE
s-7)20d62,NA,2024-10-05,NA,bas#ic,53,NA,12084 ,false,false,false,false,month@ly,true
S-e2!500@e,A-5b4ebb ,2024-12-06,NA,B+as*ic,21,0,0 ,TRUE,FALSE,FALSE ,FALSE,-monthly,TRUE
S-2c091a,A-32728c,2023-06-20 ,NA,Pro,20,980 ,11760,FALSE,FALSE,FALSE,FALSE,annual,TRUE 
S-55d53_c,_A*-2f6a32,2024-12-08 ,NA,Basic,19 ,361,4332,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-df2fb8,A-0e966d,NA,NA,Pro,55,0,0,TRUE,FALSE ,FALSE ,FALSE,NA,TRUE
S-24a!e40,#A-328bd0,2024-02-11 ,2024-03-28,(Basi#c,18,342,4104,FALSE,FALSE,FALSE,TRUE,mon.thly,TRUE
S-bdd4c5,A-5a92e7,2024-12-03,NA,Pro,28,NA,16464 ,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-#2196c4 ,NA,2024-04-16,NA,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,mo%nthl$y,TRUE
s-9626f8,a-d4a$c0e ,2024-08-25,NA,pro,18,882,10584,NA,false,false,false,annual ,true
S-03340d ,A)-4ef964,NA,NA,E&nte#rprise ,17,3383,40596,FALSE ,FALSE,FALSE ,FALSE,annual,FALSE
S-_ae1882,A)-9f92_99,2024-10-25 ,NA,B^asic,61,1159,13908,FALSE,FALSE,FALSE,FALSE,mont)hly,FALSE
S-1cd$d2c,A-ac9111,2024-03-06 ,NA,Pro,21,NA,12348,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S_-6b7aa4,A-c3760_1,2024-11-29,NA,Basic,NA,418,5016,FALSE ,FALSE,FALSE,FALSE,m(o@nthl#y,TRUE
!S-dfe952,A-e@351e1,2024-09-27,NA,B$asic,33,627,NA,FALSE,FALSE,FALSE,NA,#m_onthly,TRUE
S-7)63384,A-526d(93,2024-07-24,NA,Pro,43 ,0 ,0,TRUE,FALSE,NA,FALSE ,NA,TRUE
NA,A-94c3cd,2024-08-07,NA,Enterprise,32,0,0,TRUE ,FALSE,FALSE,NA,@monthly,TRUE
S-5fffe8,A-4$e631b,2024-07-26 ,NA,Ba*sic,22,418,5016,FALSE,FALSE,FALSE,FALSE,mont@hly,NA
NA,A-8145a0,2023-11-13,NA,Enterprise,9,1791,21492,FALSE ,NA,FALSE,NA,annual,TRUE
S-ae3270,#A-fdfc91,2023-09-14,NA ,@Basic,29,551,6612,NA,FALSE ,FALSE,NA,a!n@nual,TRUE
s-$80866^8 ,NA,2024-10-01,na ,pro,33,1617,19404 ,false,false,false,false,monthly,true 
S-388f70 ,A-40_a557,NA,NA,P!ro,18 ,0,NA,TRUE,FALSE,FALSE,FALSE,annual,TRUE
NA,A-7c4^956 ,2023-06-05,NA ,Pro,9,441,5292 ,FALSE,FALSE,FALSE,FALSE,a%nnual ,NA
S-a24476,%A-91e948,2024-01-26,NA,Basic,41,0,0,TRUE,FALSE,FALSE,FALSE,mon^thly,TRUE
S-ff78bf,A-50f3f*7,2024-05-13,NA,Pro,31,0,0,TRUE ,NA,FALSE ,FALSE,)mon!thly,FALSE
S-6-95c1e,A!-ce66f8,2024-07-02,NA,Enter_pr@ise,37,7363,88356,FALSE,FALSE,NA,FALSE,NA,TRUE
S-f97609,A&-712f1c,2024-05-15,NA,NA,38 ,1862,22344,FALSE ,TRUE,FALSE,FALSE,annual,FALSE
%S-FEE6$0$B,_A-4A267B,2024-09-22,NA,PRO,46 ,2254,27048,FALSE,FALSE,FALSE,TRUE,MONTHLY,TRUE
S-3c@c163,A-df10db ,NA,NA,Basic,68,NA,0,TRUE,TRUE,FALSE,FALSE,#annual,FALSE
S-534c28,(A-e888d1,2024-09-16,NA,Basic,14,266,3192 ,FALSE,FALSE,FALSE,NA,monthly,TRUE
S-e1)d553,A-69+2f18,2024-09-27,NA,P#ro,9,0,0,TRUE,NA,FALSE,FALSE,NA,TRUE
NA,A-39b19f,2024-09-04,NA,Enterpris_e,24,0,0,TRUE,FALSE,FALSE,FALSE,NA,TRUE
NA,A-0cc442,2024-09-25,NA,Basic,45,855,10260,FALSE,TRUE,NA,FALSE,monthly ,TRUE
S-b6d200,A-d*27f50,2024-12-19,NA,Basic,44,836,10032,FALSE,FALSE,FALSE,NA,monthly,TRUE 
S@-5&18472,A-e7beab,2024-12-08,NA,(Pr+o,19,931,11172,FALSE,FALSE,NA,FALSE ,mon%thl&y,TRUE
!S-682d2_8,A-fdfc9*1,2024-08-31,NA,Ent(erprise,NA,9353 ,112236,FALSE,FALSE,FALSE ,FALSE,annu$al,TRUE
S-0a+2%238,_A-c7ffc2,2024-09-16,NA,NA,30,570,6840 ,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-6e4c1a,A$-94&f+8c9,2024-08-02,NA,En$terprise,13,NA,31044,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
)s-%756^4e1,a-313be$3,NA,NA,enterprise,47,0,0,true,false,false,false,monthly,true
S-41023c,A-4!9b828,2023-12-15,NA,Enterpr)i.se,31,6169,74028 ,FALSE,FALSE ,FALSE,FALSE,a%nnual,TRUE
S--6e0006 ,A-5b051a,2024-09-18,NA,Bas^ic,22,418,5016,FALSE,FALSE ,FALSE ,FALSE,NA,TRUE
S%-.7e179.1,A-*a6d261,2024-05-09,NA,Enterprise,NA,1791,21492,FALSE ,FALSE,FALSE,FALSE,annual,TRUE
S-1109d6,A-a2485e,2024-08-11,NA,Enterprise,3,597 ,7164 ,FALSE,FALSE,TRUE,NA,annu$al,TRUE
NA,NA,2024-12-23,NA,Enterp-rise,NA,10547,126564,FALSE,FALSE,TRUE,FALSE,monthly ,TRUE
S-EF4AD8,^A-BCF87C,2024-08-14,NA,PRO,10,490,5880,FALSE,NA,FALSE,FALSE,ANNUA.L,FALSE
S-2da.d6-b,A-104f1a,2024-12-20,NA,Bas#ic,34,646,7752,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4C100F,A-EB.7FAC,2024-02-24,NA,NA,136,27064,324768,FALSE,NA,FALSE,FALSE,MONTHLY,FALSE
S-17c$fc4,A-59@2832,NA,NA,Pro,18,0,NA,TRUE,FALSE,TRUE ,FALSE,monthly,TRUE
s-_c317f9,a-86902e,2023-11-24,NA,basic,34,646,7752,false,false,false,false,annual,true
S-3311b1,A-7&c&fe77,2024-08-24,NA ,Pro,69,3381,40572,FALSE,TRUE,FALSE,FALSE,monthl+y,TRUE
NA,A-d40bf^7,2024-11-17,NA,Enterprise,59 ,11741,140892 ,FALSE,FALSE,FALSE,FALSE,NA,FALSE 
S-80_7d87,A-69b156,2024-01-16,NA,Enterp$ris-e,28,5572 ,66864,FALSE,FALSE,FALSE,FALSE,ann#ual ,TRUE
S-c4aa5f,A-ccb_686,2024-02-28,NA,Pro,52,2548,30576,FALSE,FALSE,FALSE,FALSE,ann@ual,FALSE
S-86c28f,NA,2024-04-02,NA,Pro,NA,3871,46452,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d635a2,A-ff79f2,2024-05-29,NA,Basic,12,228 ,2736,FALSE,FALSE ,FALSE,FALSE,NA,TRUE
S-4+635_25,NA,2024-12-02,NA,Enterprise,13,2587,31044,FALSE,FALSE,NA,FALSE,annual,TRUE
S(-b+22.38e,A-104f1a,2024-11-16 ,NA,Basic,NA,456,5472,FALSE,NA,FALSE,FALSE,mo.nthly,TRUE
S-d01053 ,A-779e4)e,2023-11-12,2024-10-29 ,Enterpri.se,36,7164,85968,NA,FALSE ,FALSE,TRUE,annual,TRUE
S-b9bbfd ,A-118d55,2024-11-13,NA,Enterprise,36,7164,NA,FALSE,NA,FALSE,FALSE,month&l&y,TRUE
S-7*90762,A-#ac85cd,2024-12-24,NA,Pr$o,NA,2597,31164,FALSE,FALSE,FALSE,FALSE,mon^thly ,TRUE
NA,A-3a7284 ,2024-12-25,2024-12-31,P#ro,31,0,0,TRUE,FALSE,FALSE,NA,monthly,TRUE
S-8cf2ef,A#-#600734,2024-08-29,NA,Basic,42,798,9576,FALSE,FALSE,FALSE,NA,annual,FALSE
S-48A-A*95,A-A8B49%C ,NA,NA,ENTERPR+ISE,7,1393,16716,NA,FALSE,FALSE ,FALSE ,MONT$HLY,TRUE
S-4_221.8&c,+A-e2cd1b,2024-07-30,NA,Pro,45,2205,NA,FALSE,FALSE,NA,FALSE,m!onthl%y,NA
S-e6)e96f,A-cbd1a3,2024-11-30,NA,Ent#erpri.se,8,0,0,TRUE,FALSE,FALSE,NA,annu&al,FALSE
S-627cfa,A-9bfc9f,2023-09-19,2024-01-04,Pro,53,2597,31164,FALSE ,FALSE,FALSE,TRUE,m)onthly,TRUE
S-47a04b ,NA,2024-10-07 ,NA,Pr!o,29,0,0,TRUE,FALSE,FALSE,NA,annual,TRUE
S@-2a6eb3,A-80eeb6,2023-08-27,NA,Ente&rpr_ise,68,NA,162384,NA,FALSE ,FALSE,FALSE,month#ly,TRUE
S-$c5.f3d4,A-9f273@1,2024-11-22,NA,Pro,5 ,0,NA,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-c.3&bf1d,A-55f257,2024-03-15 ,NA,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,annu+al,TRUE
S-a82441,A-4a^267.b,2024-08-09,NA,Pro,25 ,1225,14700,FALSE,NA,FALSE,FALSE,annual,TRUE 
S--ccdf4*1,A-$94f8(c@9 ,2024-11-29,NA,Enterprise,17,3383 ,40596,FALSE,NA,FALSE,FALSE ,m(o$nthl*y,TRUE
S-3503cb,A-c43359,2024-12-14,NA,Basic,38 ,722,8664,FALSE,NA,FALSE,FALSE,monthly,TRUE
S^-ed32c7,A-3&7f9!69,2023-10-24,NA,Pro,NA,1470,17640,FALSE,FALSE,FALSE,FALSE,NA,FALSE 
S-64bd69,A-ac9111,2023-10-04,NA,Basi@c ,21,NA,4788,FALSE,FALSE,FALSE ,FALSE,NA,TRUE
S-AB#D^244,A-^66224B,2024-12-05,NA,BA&SIC,92,1748,20976,NA,FALSE,FALSE,FALSE,MONTHLY,FALSE
S.-1e83a6,A-443b@7c,2024-12-29,NA ,B&as-ic,8,152 ,1824,FALSE,FALSE,FALSE,FALSE,annu*a+l,TRUE
.S-e86a94,A-443f6f,2024-12-26,NA ,P@ro,19,NA,11172,FALSE ,FALSE,FALSE,FALSE,monthly,TRUE 
S-2480b@0,A-6e08f3,2024-12-27,NA,Basic,13 ,247,2964,FALSE,FALSE,NA,FALSE,annual,TRUE
S-^095083 ,A-98a59a,2023-09-27 ,NA,Ba*sic,56,1064,12768,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-07abdd,A--f1940)9 ,2023-09-26,NA,NA,34,1666,19992,FALSE,FALSE,FALSE ,FALSE,annual ,TRUE
S-c29f3a,%A-b7b#7b7,2024-09-10,NA,Pro,24,1176 ,14112,NA,TRUE,FALSE,FALSE,m.onthly,FALSE 
S-b4ac47,A&-3b5cd1,2023-10-07,NA ,Pro,31 ,1519,18228,FALSE,FALSE,NA,FALSE,a%nnual,FALSE
S-2e!017b,A-432483,2023-04-02,NA,Pr#o,5,NA,2940,FALSE,FALSE,FALSE ,TRUE,annu)al ,TRUE
S-c64e87,A-f3f^f05 ,2024-09-19,NA,Enterprise,27,NA,NA,FALSE,FALSE ,FALSE,NA,annual,TRUE
S-c24!467,A-e&88%8d1,2023-07-05,NA ,B+a_sic,50,NA,0,TRUE,NA,NA,FALSE,monthly,FALSE
S-f7b0.e_0,NA,2024-11-24,NA,Basic,92,1748,20976,FALSE,NA,FALSE,FALSE,annual,NA
S-edeacd,NA,2024-01-01,NA ,Pro,18,NA,10584,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3d6b69,)A-2446e*3,2024-09-16 ,NA,Enter+pri!se,27,5373,64476,FALSE ,NA,FALSE,FALSE,annu-al,FALSE
S-63e282,A-6a4e2_d,NA,2024-11-07,(Pro,14,686,8232,FALSE,TRUE,FALSE ,TRUE,annual,TRUE
S%-ef2a21,A-427b69,2024-11-28,2024-12-09,Pro,36,1764,21168,FALSE,FALSE ,FALSE,TRUE,annua^l,TRUE
_S.-e052d8,.A-&4e44e&8,2024-10-26,NA,Pro,25,0,NA,NA,FALSE,NA,NA,annual,TRUE
*S-2d5.1&c$a,A-96e141,2023-12-05,NA,Pro,32,1568,NA,FALSE,FALSE,FALSE,FALSE,month!ly,TRUE
S-0921a1,A)-e!e42db,2023-08-02,NA,_Basic,22,418,5016,FALSE,FALSE,FALSE ,FALSE,ann%ual,TRUE
NA,.A-5a92e7,2024-10-27,NA,Pro,35,1715,20580,FALSE,FALSE,FALSE ,FALSE,NA,NA
S#-1CFF77,A-5*A3EB9,2023-09-20,NA,$PR#O,65,3185,NA,FALSE,FALSE,FALSE,FALSE ,ANNUAL,TRUE
NA,NA,NA,NA,Enterprise,15,NA,35820,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S(-42aaf0,A-^6da85#0,2024-12-31,2024-12-31,Basic,6,114,1368,NA,FALSE,FALSE,TRUE,*a(nnual,TRUE
S-d02277,A-05f0+e5,2024-06-11,NA,En!terp%rise,92,18308 ,219696,FALSE,NA,NA,FALSE,NA,TRUE
S-72b92f ,A-b#d4708,2024-12-14,NA,Enterpr-ise,37,7363,88356,FALSE ,FALSE,FALSE,FALSE,^monthly ,FALSE
S-15609d,A-94d3da,2024-08-04,NA,Basic,41,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-6d12c1,A^-d26ab4,2024-11-20,NA,B&asi)c,11,NA,2508,FALSE ,FALSE,FALSE,FALSE,NA,TRUE
S-1bf267,A-c42#f1f,2024-11-13,NA ,Basic,28,532,6384,NA,FALSE,FALSE,FALSE,annual,TRUE
S-2d4edf,A-69fad4,NA,NA,Enter_pri.se,6,1194,14328,FALSE,FALSE ,FALSE,FALSE,annual,FALSE
S-050a91,A-d27f50,2024-08-06,NA,Basic,45,855,10260,FALSE,FALSE,FALSE,FALSE,@annual,TRUE
S-e41457 ,A-5f2961,2024-12-17,NA,E&nterprise,NA,796,9552 ,FALSE,FALSE,FALSE,FALSE,*annual ,NA
S-9_f238_6,A-558c72,2024-03-09 ,NA,Enterprise,NA,2985,35820,NA,FALSE,FALSE,FALSE,annual,TRUE
S-e23f-d!8,A-cc98b-c,2023-06-05,NA,E_nterprise,32,0,0,TRUE ,NA,NA,FALSE,annual,TRUE
S--c1056f,A-6f8ad2,2024-10-23,NA,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,mo(nth.ly,FALSE
S-c-4c9(ce,A-625d0b,2024-11-16,2024-11-22,_Enterpr+is(e,10,1990,23880,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-dc9!0ef,A-bcf87c,2024-07-22,NA,Pro,17,833,9996 ,FALSE,FALSE,FALSE,FALSE,annual,NA
-S-fc1114 ,_A-4c$56c9,2024-07-17 ,2024-10-23,Pro,18,882,10584 ,NA,FALSE,FALSE ,TRUE,annual,TRUE
S-b95110,A-b07b56,2024-12-16,NA,Pro ,25,NA,14700,FALSE,FALSE,FALSE,FALSE,mo+nt%h&ly,FALSE
S)-e2e052,A-91e94@8,2023-11-07,NA,Pro ,41,2009,24108,FALSE,FALSE,FALSE,FALSE,month*ly,TRUE 
s-0de78a ,a-e4144b,2024-12-12,NA,basic,41,779,9348,false,false,false,false,an@nual ,true
.S-8a37c8,NA,2024-12-09,NA,Pro,8,392,4704,FALSE,FALSE ,FALSE,NA,month@ly,TRUE 
S-8+d6c(ec,A-32f(b14 ,2024-07-05,NA,Pro,32,1568,18816,FALSE,NA,FALSE,FALSE,a+nnu#al,TRUE
S-65dd83,A-5928+32,2024-11-07,NA,Pro,36,1764,21168,FALSE,FALSE,FALSE,FALSE,a.nnual,TRUE
S-fa7c1a,+A-#d)f10d(b ,2024-10-21,NA,NA,12,2388,28656,FALSE,FALSE,NA,FALSE,monthly,TRUE
%S-@cc964d,@A-d26ab4,2024-11-21,NA,Basic,15,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-e72beb,A-$712@533,NA,NA,Pro,70,3430,41160,FALSE,TRUE,FALSE,FALSE,NA,TRUE
S-80199e,A-50bb9f ,2024-10-26,NA,Enterprise,18,3582,42984 ,NA,TRUE,FALSE,NA,monthly,TRUE
NA,A-8b25f2,2024-09-30,NA ,Basic,NA,190,2280,FALSE,NA,FALSE,FALSE,annu!al,TRUE
S-&6+129$d4 ,A-6965e1,2024-12-26,NA,^Enterprise,13,2587,31044,FALSE,NA,FALSE ,FALSE,NA,NA
S-7b647e,A-)d62e02,2024-09-03 ,NA,NA,10,1990,23880,FALSE,FALSE,TRUE,FALSE,m_onth*l.y,TRUE
S-426f2!f,A-81-45a0,2024-03-08,NA,E+nt!erp%rise,3,597,7164,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-02cde8,A-5b4ebb,NA,NA,Ente_rpr+is_e,63,12537,150444,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-61a87e,A-91e948,2023-08-14,NA,Basic,41,NA,9348,FALSE,NA,FALSE,NA,mont_h#ly,TRUE
&S-5698bd,A-52dd88 ,NA,NA,Pro,26,NA,15288,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
NA,a-d77f4c,2024-03-27 ,NA,enterprise,11,2189,NA,false,NA,false,NA,month^ly,true
S-3e5+10d,A-50*f3f7,2024-06-27,NA,Pro,NA,1519,18228 ,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-ec7c1%2,A-c.bd1a3,2024-12-02,NA ,Enterprise,NA,1194,14328,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d725(da,A-)f17_767,2024-02-15,NA,Pro,22,NA,12936,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S)-c84c8d,!A-7988#d@1,2024-08-18,NA,Enterprise,92,0,0,TRUE,FALSE,FALSE,FALSE,NA,TRUE
.S-049328 ,A-.39b1-9f,2023-07-20 ,NA,Pro,55,2695,32340,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d9ad28,A-4f18^f0,NA,NA,%P+ro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-eec041,^A-c4335$9 ,2024-12-22,NA,Basic,38,NA,8664,FALSE,TRUE,FALSE,NA,monthly,TRUE
