subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-f5-f5b3,A-89ee83,2024-12-26,2024-12-29,Basic,10,190,2280,NA,FALSE,FALSE,TRUE,)an^nual,TRUE
s*-4af^b53,a-40de06,2023-12-12,2024-12-29,enterpri-se,28,5572,66864,false,false,false,true,monthly,true
S-851_bbe,A-d77f%4c,2024-04-22,NA,E$nterpri@se,NA,18706 ,224472,FALSE,TRUE,FALSE,FALSE,annua.l,TRUE
&S-da@b0d5,A-c.c1d8d,2024-12-14,NA,Basi.c,5,0,NA,TRUE,FALSE,FALSE,FALSE,+mont-hly,TRUE
S-9aa190,A-9b9fe9 ,2024-10-17,NA,B_as#ic,33,627,7524,FALSE,FALSE,FALSE,FALSE,annu(al,TRUE
NA,A-^88c6ca,2024-12-18,NA,NA,49,2401,28812,FALSE,FALSE ,FALSE,FALSE,mo_nt&hly,NA
S-7$66a62 ,A_-1a.c5e^0,2024-11-24 ,NA,Ent+e)rprise,33,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-10134d,A-52dd8-8,2024-09-09,NA,En*te.rprise,23,NA,54924,FALSE,FALSE,FALSE,FALSE,ann(ual,TRUE 
)S-85de7a,A-940b-8b,2024-04-01,NA,Enterprise,32,NA,76416,FALSE,FALSE,TRUE,FALSE ,annual,TRUE
S-8%5796b,A-f19409,2024-08-27,2024-10-31,Ent*erprise,23,4577 ,NA,FALSE,FALSE,FALSE,TRUE,-monthly,TRUE
S-c97464,A-f5641b ,NA,NA,Pro,38,1862,22344 ,NA,NA,FALSE,NA,monthly,FALSE
.S-6.732FF,NA,2023-11-22,NA,PRO,24,1176,14112,FALSE,FALSE,FALSE,FALSE ,ANNUA@L,TRUE
S-aa20eb,A-.6f8ad2,NA,NA,Pro,1,49,588,FALSE,FALSE,FALSE,FALSE,m$onthly,NA
S-b6aabe,A-902ef7,2024-12-25,NA,Basic,83,1577,18924,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-#0ff^339,A-6dee43,2024-01-21,NA,B%asi+c,12,228 ,2736,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4d664d,A-cc1d&8d,2024-12-26,NA,Pro,NA,784,9408,FALSE,NA,TRUE,FALSE,NA,TRUE
S-8deb5f,A-533452,2024-12-25,NA,Ba)si^c,52,988,11856,FALSE,FALSE,NA,FALSE,@annual,FALSE
S-e2d4e9,A-1#879+3f,2024-12-30,NA,Basic,148,0,0,TRUE,TRUE,FALSE,FALSE,mo-nthly,TRUE
s-d#8441d,_a-8ade*dc ,2024-03-16,NA,basic,4,76,912,false,false,false,false,annual,NA
S-6d356a,A-425e76,2023-06-26,NA,Basi#c,28,532,6384,FALSE,FALSE,FALSE ,NA,annu$al,FALSE
)S-#c)005a.c,A-92a3af,2024-09-18,NA,En@terprise,25,4975,59700,NA,FALSE,FALSE,FALSE,annual,TRUE
S-d0913e,NA,2024-11-14,NA,&Pro,31,1519,18228,FALSE,FALSE,FALSE,NA,monthly,TRUE
S-4bef15,A--600734,2024-08-14,2024-09-22,Enterprise,29,0,0 ,NA,FALSE,FALSE,TRUE,annual,TRUE
+S-2573e4,^A-7f&8241,2024-01-25,NA,Basic,60 ,1140,13680,FALSE,FALSE,NA,NA,NA,TRUE
S-80$c291,A-7+12533,NA,NA,*Ent%er.prise,NA,3582,42984,FALSE,FALSE,FALSE,FALSE,annual ,TRUE
S-64acb$8,A-3be56b,2024-08-21,NA,Enterpri+se,30,5970,71640,FALSE,FALSE,FALSE,FALSE ,mo_nthly,TRUE
S-13a%948,A-d5a319 ,2024-07-24,NA,Ente-rprise,15,2985,35820,FALSE,TRUE,FALSE ,FALSE,_monthl.y,FALSE
S-081b81,A-b2#0d99,2024-01-30,NA,Ba-sic ,20,380,4560,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S.-68c537,A-9ee&962,2024-06-06,NA ,Enter_prise,29,NA,69252,FALSE,FALSE ,FALSE,FALSE ,monthly,TRUE
S-3f82bc,*A.-d5a31(9,2023-10-30,NA,Basic,15,0,NA,TRUE,FALSE,TRUE,FALSE,monthly,TRUE
S-fe6311,_A-5c9849,2024-11-11,NA,NA,NA,0 ,0,TRUE,FALSE,FALSE,FALSE,mon+t.h^ly,TRUE 
)S-b3c4b8,A-_c43359,2024-12-17,NA ,Pro,38,0,0,TRUE,FALSE,FALSE,FALSE,an%nual,TRUE
S-!8923$b3,^A-1570-70,2024-05-17,NA,Basic,27,513,6156,FALSE,FALSE,FALSE,FALSE,annual,TRUE 
S-2+41!0c6,A-5247b3,2024-05-11,NA,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,a+nnual,FALSE
S-7a06&fe,A)-5a%92e7,2024-09-28,NA,Pro,28,NA,16464,FALSE,FALSE ,FALSE,FALSE,mo!nt*hly,TRUE
S-ce@aca8,A-96e141,2024-08-10,NA,NA,24 ,4776 ,57312,FALSE,FALSE,FALSE,FALSE,monthly ,NA
S-0!2c3e7,A-7c4956,2024-08-14,NA,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,annua+l,TRUE
S-3a1a06,A*-eb7fac,2024-07-09,NA,Enterprise,14,2786,NA,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
NA,A!-2-2d9d2,2024-06-10,NA,Pro,25,1225,14700 ,NA,FALSE,FALSE,FALSE,@monthl.y,FALSE
S-c10f0c,NA,2024-11-11,NA,Basic,6,114,1368,FALSE,FALSE,NA,FALSE,mon(thly,FALSE
S+-cdd00a,A-4e!44(e8,2024-08-23,NA,NA,38,722,8664,FALSE,FALSE,FALSE,NA,monthly,TRUE 
S-d57a67,%A-2446e3,2024-07-14,NA,Pro,27,1323,15876,NA,FALSE,FALSE,FALSE,#monthly,TRUE
S-f75ac4,$A-faa28c,2024-02-17,NA,NA,48,0,0,TRUE,FALSE,FALSE,FALSE,a#nn$ual,TRUE
%S-76c5^9f,&A-0.aaf6e,NA,NA,Basic,24 ,456 ,5472,FALSE,NA,FALSE,FALSE,annual,TRUE
S-0a15^fa,A-bb1e*aa,2024-12-12,NA,)Pro,25,1225,14700 ,FALSE,FALSE,FALSE ,FALSE,ann*ual,TRUE
(S-d0f&5fb,A*-39868b,2024-04-25,NA,Enterpris(e,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-ff^b6cc ,A-94d3!da,2024-09-28,NA,#Ente%rprise,41,8159,97908,FALSE,FALSE,FALSE,FALSE,monthly ,FALSE
S(-1b8300 ,A-faa28c,2024-05-23,NA ,Enterprise,48,0 ,NA,NA,TRUE,FALSE,FALSE,@m.onthly,TRUE
S_-8$8de1c,A-1879$3f,2024-12-24,NA,Basic,148,2812,NA,FALSE,FALSE,NA,FALSE,annual,TRUE
S-a8(8ffd,A-cc102e,2024-09-06 ,NA ,&Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f(12a$54,A-f3ff05 ,2024-11-24,NA,Pro,2,NA,1176,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-F9B284,A-22D9D2,2024-07-02,NA,PRO,8,NA,4704,FALSE,FALSE,FALSE,FALSE ,ANNUAL,TRUE
S#-61@e5(3d,NA,2024-11-15,2024-12-14,B@asic,22,418,5016,FALSE,NA,FALSE,TRUE ,an^n#ual,FALSE
S-4c5456,A-149a69,2024-12-19,NA,Basic,34,646,7752,NA,FALSE,FALSE,FALSE,monthly,TRUE
S-b15cde ,&A-ee$42db,2023-05-01,NA,P@ro,13,637,7644,FALSE ,FALSE,FALSE ,FALSE ,m^onthly,TRUE
S+-9%e6a18,NA,NA,NA,Pro,21,NA,12348,FALSE,TRUE,FALSE,FALSE ,m.onthly,FALSE
S-0b2ac_3,A-d792a6,2024-01-01,NA,Basic,7,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-CB$8A5C,A-1E6FC3,2024-12-17,NA,NA,1,199,NA,FALSE ,FALSE,FALSE,FALSE,A^NNU.AL,TRUE
S-8$b52b5,A-c1dfe1,2024-03-04,NA,Ent*e-rprise,26,5174,62088,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-79b2.bc,A-249$769 ,2024-08-28,NA,B+a)sic,4,76,912,FALSE,FALSE,NA,FALSE,month.ly,TRUE
S-4&fd9ba,A-d!4ac0e,2024-09-10,NA,Basi)c,NA,456,5472,FALSE,TRUE,FALSE,FALSE ,monthly,TRUE
S-)163e9d,A-ccabf0,2024-03-03,NA,Ente!rprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE ,#ann(ual,TRUE
S-8324d4,A-5a215a,2024-07-13,2024-08-03,Pro,87 ,NA,0,TRUE,FALSE,FALSE,TRUE,monthl+y,TRUE
S-22+F848,A-993%085,2023-10-15,NA,EN*T.ERPRISE ,49,9751 ,117012,FALSE ,FALSE,FALSE,FALSE,ANNU*AL,TRUE
S-b32512,A.-85486!4,2024-12-25,NA,Ente#rprise,20,3980,NA,FALSE ,FALSE,FALSE,FALSE,_monthly ,TRUE
S-98ac99,A-8ed5dd,2023-11-09,NA,NA,5,95,1140,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-93fab3,NA,2024-11-10,2024-12-31,Pro,NA,1372,16464 ,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-83833*0,A-5a215a,NA,NA,NA,87,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
*S-720+d6-2 ,A-@c16.101,2024-10-05,NA ,Basic,53,1007,12084,FALSE,NA,FALSE,FALSE,^m^onthly,TRUE
S*-e2500e,A-5b4ebb,2024-12-06,NA,@B&asic,21,0 ,0,NA,FALSE ,FALSE,FALSE,monthly,TRUE
S-2c091a ,NA,2023-06-20,NA,Pro,20,980,11760,FALSE ,FALSE,NA,FALSE,annual,NA
NA,A-2f6*a32,2024-12-08,NA,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-df2^fb8,^A)-0e96&6d,2024-08-17 ,NA,NA,55,0,0,TRUE,FALSE,FALSE,FALSE,annu^al,TRUE
S-_24ae40,&A-328bd0,2024-02-11,2024-03-28,Basic,18,342,4104 ,FALSE,FALSE ,FALSE,TRUE,mont+hl@y,TRUE
S-bdd4c5,A-5a92e7,2024-12-03,NA,_Pro,28,1372,16464,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
s-219@6c#4,a*-425e76,2024-04-16,NA,^bas#ic,8,152 ,1824 ,false,false,false,false,monthly,true
S-9626f8,A-d4ac0e,2024-08-25,NA ,Pro,18 ,882 ,10584,FALSE,FALSE,NA,NA,annual,NA
S-0334+0d,A-4ef964,2024-04-01,NA,En+terprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,a#n%n@u_al,FALSE
S-ae188.2,+A-9f9299,2024-10-25 ,NA,Basic,NA,1159,13908 ,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-1cdd2c,A-ac9111,2024-03-06,NA,P&ro,21,1029,12348,NA,FALSE ,FALSE,FALSE,monthly,FALSE 
&S-6b7aa4,A-c37601,2024-11-29,NA,NA,22,418,5016 ,FALSE,FALSE,FALSE ,FALSE,monthly ,TRUE
-S-+d-fe952,A-e35^1%e1,2024-09-27,NA,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,mon)thl)y,NA
S+-7$63384,A-526d9#3,2024-07-24,NA,P(ro,43,0,0,TRUE,FALSE,FALSE,FALSE ,annual,NA
S-3e6a_40,A-94c3cd,2024-08-07,NA,E&nterprise,32,0,0,TRUE ,FALSE,FALSE,FALSE,monthly,TRUE
S-5fffe8,A-4e#6)31b ,2024-07-26,NA,Bas_ic,22,418,5016,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
s-e5124(2,a(-$8145a0,2023-11-13,NA,enterprise,9,1791,21492,false,false,false,false,annual ,true
S-a_e32+70,NA,2023-09-14,NA,Basic,NA,551 ,6612,NA,FALSE,FALSE ,FALSE,ann-u@al,TRUE 
*S-80866!8,A-e351e1,2024-10-01,NA,Pro,33,1617,19404,NA,FALSE,FALSE,FALSE,mon^thly,TRUE
S-388f70,A-40a557,2024-09-21,NA ,Pro,18,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
*S-B8$4A)07,NA,2023-06-05,NA,NA,9,441,5292 ,FALSE,FALSE ,NA,FALSE,ANNUAL,TRUE
S-a24476,A-9.1)e948 ,2024-01-26,NA,Basic,41,NA,0,TRUE,FALSE,FALSE,FALSE,monthly ,TRUE
S)-ff78!bf,A-50f3f7,2024-05-13,NA,Pro,31,0,0,TRUE,FALSE,FALSE,FALSE,mont$h-ly,FALSE
S-69*5#c1e,NA,2024-07-02,NA ,E.nterprise,37,NA,88356,FALSE,FALSE,FALSE,FALSE,mont#hly,TRUE
S-f97609,A-712f1c ,NA,NA,Pro,38,NA,22344,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-F$EE60B,#A-4A267B,2024-09-22 ,NA,!PR*O,46,2254,27048,NA,NA,FALSE ,TRUE,MONTHLY,TRUE 
S-3c.c163,A-df&10-db,2024-07-02,NA,Basic,68,NA,0,TRUE,TRUE,FALSE,FALSE ,annual,FALSE
S-534_c28,NA,2024-09-16,NA,B(asic,14,266,NA,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e1d5_53,A-6$92f18,2024-09-27 ,NA,NA,9,0,0,TRUE,FALSE,FALSE ,FALSE,a.nnu@al,TRUE
S-358daa,A-39b19f,2024-09-04,NA,-Enterprise,24,0,0,TRUE,FALSE ,FALSE,FALSE,annual,TRUE
S-ff27.61,A-%0@cc442,2024-09-25,NA,Bas$ic,45,855,10260,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-b6d200,A-d27f50,2024-12-19,NA,Basic ,44,836,10032,FALSE,FALSE,FALSE,NA,monthly,TRUE
S-5%18472,A!-e7bea*b,2024-12-08,NA,Pro,19,931,11172,FALSE,FALSE,FALSE,FALSE,#monthl%y,TRUE 
S+-68$2D2%8,%A-FDFC91 ,2024-08-31,NA,EN*TERP+RISE,47,9353,112236,FALSE,FALSE,FALSE,FALSE,ANNUAL,TRUE
S-.0a2238,*A-$c7ffc2,2024-09-16 ,NA,Basi(c,30,570 ,NA,FALSE,FALSE,FALSE,FALSE ,monthly,TRUE 
S-6e4!c1a,A-94f8c9 ,NA,NA,Enterprise,13,2587,31044,FALSE,NA,FALSE,FALSE,monthly,TRUE
S-7564e1,A-313be3,2024-08-14 ,NA,Enterprise,NA,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-4!102$3c,A-49b828,2023-12-15,NA,Enterprise,31,6169,74028,FALSE,FALSE,FALSE,FALSE,annual ,TRUE
S-6e000.6 ,A-5b051a,2024-09-18 ,NA,Basic,22,NA,5016,NA,NA,FALSE,FALSE,(monthly,TRUE
S-7E$1791,A-A6D261 ,2024-05-09,NA,ENTERPRISE,9,1791,21492,NA,FALSE,FALSE,FALSE,ANNUAL,TRUE
S-11%09d6,A-a2485@e,2024-08-11,NA,Enterprise,NA,597,7164,NA,FALSE,TRUE,FALSE,an$nual,TRUE
S-b35&203,A-ac85@cd,2024-12-23,NA,En&t$erprise,53,10547,126564,FALSE,FALSE,TRUE,NA,mon+thly,NA
S&-(ef4ad8,A-bcf87c,2024-08-14 ,NA,Pro,10,490,5880,FALSE,NA,FALSE,FALSE,annu@al,FALSE
NA,a-104f1a,2024-12-20 ,NA,basi^c,34,646,7752,false,false,false,false,m!on#thly,true
S-4c1*00f,A-eb7fa&c,2024-02-24,NA,Enterprise,136,27064,324768,FALSE,FALSE,FALSE,FALSE,monthly ,FALSE
S-17cfc4 ,NA,2024-12-01,NA,Pro,18,0,0,NA,FALSE,TRUE,FALSE,m+onthly,TRUE
NA,A-86902e,2023-11-24,NA,&Basic ,34,646,7752,FALSE,FALSE,FALSE,FALSE,annual,TRUE 
)S-3311b1,A-7cfe77 ,2024-08-24,NA,Pro,69,3381,NA,NA,TRUE,FALSE,FALSE,monthly,TRUE 
S-26e8f0,A-d40bf7,2024-11-17,NA,Enterpri&se,59,11741,140892,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-807d87,A-69b15^6,2024-01-16,NA,En@terpr#ise,28,5572,66864,FALSE,FALSE,FALSE,FALSE ,a*nnua*l,NA
S-c4aa5f ,NA,2024-02-28 ,NA,NA,52,2548,30576,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-86%c28f,A-8adedc,2024-04-02,NA,P_ro,79,3871,46452,FALSE,NA,FALSE,FALSE,annual,TRUE
S-d635a2,!A-(ff79&f2 ,NA,NA,Basic,12,228,2736,FALSE ,FALSE,FALSE,FALSE,annual,TRUE 
S-463525,A-016043,2024-12-02,NA,E@nterp*ri(se,13,2587 ,31044,FALSE,FALSE,FALSE,FALSE,annu_al,TRUE
S@-b2238e,A-104&f1a,2024-11-16,NA,Basic,24 ,456,5472,FALSE,FALSE,FALSE,FALSE,mon+thly,NA
S-d01053,A-779e4e,2023-11-12,2024-10-29,Enterprise ,36,7164,NA,FALSE,NA,FALSE,TRUE ,annual,TRUE
S-b9bbfd,A-118d55,2024-11-13,NA,E+nterpris&e,36,7164,85968 ,FALSE,FALSE,FALSE,FALSE,monthly,NA
S-790762,A-ac85cd,2024-12-24,NA,+Pro ,53 ,2597,31164,FALSE,FALSE,FALSE,NA,mon%thly,TRUE
(S-321498,A-3a72^84,2024-12-25,2024-12-31,+Pro,31,NA,0 ,TRUE,NA,FALSE,TRUE,monthly ,TRUE
S-8cf2ef,NA,2024-08-29,NA,Bas#ic,NA,798,NA,FALSE ,FALSE,FALSE,FALSE,annual,FALSE
S-48a+a#95,@A-a&8b49c,2024-03-23,NA,En-terprise,7,1393,16716,FALSE ,FALSE,FALSE,FALSE,monthly,NA
S-4221.8c,A-e2cd1b,2024-07-30,NA ,P$ro,45 ,2205,26460,NA,FALSE,FALSE,NA,mont@hly,TRUE 
S-e6e96f ,A!-cbd@1#a3,2024-11-30,NA,Enterprise ,8,0,0,TRUE,FALSE,FALSE,FALSE,a.nnual,FALSE
s-627cfa,NA,2023-09-19,2024-01-04 ,pro,53,2597,31164,false ,NA,false,true,monthly,NA
S-47a04b,A-)b54c01 ,2024-10-07,NA,Pro,29,0 ,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S)-2a.6&eb3,A-8(0eeb6,2023-08-27 ,NA,Enterprise,68,13532,162384,FALSE,FALSE,NA,FALSE,m+onth_ly,TRUE
S-c5f3d4,A-9f2731,2024-11-22,NA,%Pro,5,0 ,0,TRUE,FALSE,FALSE ,FALSE,annual,TRUE
S-c3bf1d,A-55f257,2024-03-15,NA,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,&annual,TRUE 
NA,A-4a267b,2024-08-09,NA ,Pro,25,1225,NA,FALSE,FALSE,FALSE,FALSE,annua(l,TRUE
!S-ccdf41,A-94f8c9,2024-11-29,NA,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE ,%monthly,TRUE
S-350(3CB,.A-C43359,2024-12-14,NA,BASIC,38,722,8664 ,FALSE,NA,FALSE,FALSE,MO!NTH+LY,TRUE
S-e-d32c7,A-37)f969 ,2023-10-24,NA,Pro,30 ,1470,17640,FALSE,FALSE,NA,FALSE,ann+ual,FALSE
s-64bd6&9,a-ac9111,2023-10-04,NA,NA,NA,399,4788,false,false,false,false ,annual,true
!S@-@abd244,A-6*6224b,NA,NA,Basi-c,92,1748,20976,FALSE,FALSE,FALSE,FALSE,-month(ly,FALSE
S)-1e83a6,A!-44*3b7c,2024-12-29,NA,Basic,8,152,1824,FALSE,FALSE,FALSE ,FALSE,annual,TRUE
NA,a-443f6!f ,2024-12-26,NA,pro,19,931,NA,false,false,false,NA,mo.nthly,true
S-2480b0,)A-6e08f+3,2024-12-27,NA,NA,13,NA,2964,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-095083,A-98a*59a,2023-09-27,NA,B$a@sic,56,1064,12768,NA,FALSE,FALSE,FALSE,annua.l,TRUE 
S--07abdd,A-f!19409,2023-09-26,NA,Pro,NA,1666,19992,FALSE,NA,FALSE ,NA,!a%nnual,TRUE
@S-c29f3!a,A-b7b7b7,NA,NA,Pro,24,1176,14112,FALSE,TRUE,FALSE,FALSE,m-onthly,FALSE
S-b4ac47 ,A-3b5cd1 ,NA,NA,Pro,31,NA,18228,FALSE,FALSE ,FALSE,FALSE,.ann@ua^l,FALSE
S-2e017b,A+-432483,2023-04-02,2023-04-05,Pr$o ,NA,245,2940,FALSE,FALSE,FALSE,TRUE,annual,TRUE 
S-c64e87,A-f3-ff05,2024-09-19,NA,NA,27,5373,64476,FALSE,FALSE,NA,FALSE,annual,TRUE
NA,A-e888d1,2023-07-05,NA,NA,50,NA,0,TRUE,FALSE ,FALSE,FALSE,m.onthly,FALSE
S-f7b0e0,A-66224b ,2024-11-24,NA,NA,92,1748,20976,FALSE,NA,FALSE,NA,ann^ual,TRUE
S-$edeacd,A-59f^724,2024-01-01,NA,%Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE ,ann!ual,TRUE
S-3d6b69,A-2446e3,2024-09-16 ,NA,Ente!rpri%se,NA,5373,64476,FALSE,FALSE,FALSE,FALSE,annual,FALSE
NA,A$-6a4e2d,2024-10-15,2024-11-07,Pro,14,686,8232 ,FALSE,TRUE,FALSE,TRUE,annual,TRUE
s-ef2*a21 ,a-42!7+b69,2024-11-28,2024-12-09,pro,36,1764,21168,false,false,false,true,annual,true 
S-e052d-8,NA,2024-10-26,NA,P^r+o,25,0 ,0,TRUE,FALSE,FALSE,FALSE,ann)ual ,TRUE
S-2d51ca,A-96e141,2023-12-05,NA,Pr^o,32 ,1568 ,18816,FALSE,NA,FALSE ,FALSE,monthly,TRUE
S-0921.a1,A-ee42db,2023-08-02,NA,Basic,22,418,5016 ,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S!-62c_9)8f,A-5%a92e7,2024-10-27,NA,Pro,35,1715,NA,FALSE,FALSE,FALSE,FALSE,monthly,NA
S--1cff77,A+-5a3eb9,2023-09-20,NA,NA,65,3185 ,38220,FALSE,NA,FALSE,FALSE,ann+ual,TRUE
S-3a28a1,A%-#b9f5b1,2024-07-25,NA,#Enter(prise ,15,2985,35820 ,FALSE ,FALSE ,FALSE,FALSE,a#nnual,TRUE
s-42@aaf(0,a-6d+a85_0,2024-12-31 ,2024-12-31,NA,6,114,1368,false,false,false,true,annual ,true
S-d02+277,A-+05f0e5,2024-06-11,NA ,Enterprise,92,18308,219696,FALSE,TRUE,FALSE,FALSE,$mon^thly,TRUE
_S-72b92f,A-bd4708,2024-12-14,NA,Ente!rprise,37,7363,88356,FALSE,FALSE,NA,FALSE,monthly,FALSE
S-1_5609d,A-94d.3da,2024-08-04,NA,Basic,41,0,0,TRUE,FALSE,FALSE ,FALSE,monthly,FALSE
S-6d12c1,A-@d26ab4,2024-11-20,NA,Basic ,11,209,2508,FALSE,FALSE ,FALSE,FALSE,month-ly,TRUE
S-1bf267,A-c42f1f ,2024-11-13,NA,%Basic,28,532,6384,FALSE,FALSE,FALSE ,FALSE,annual,TRUE
S-2d4e!df,A-69fad4,2023-09-04,NA,En$terpris(e,NA,1194,14328,NA,FALSE,FALSE,FALSE ,annual,FALSE
S+-050a91,A-&d-27f5.0,2024-08-06,NA,Basic,45,855,10260 ,FALSE,FALSE,FALSE,NA,annual,TRUE
NA,A-5f2961,2024-12-17,NA,Enterprise,4,796,9552,NA,NA,FALSE,NA,NA,TRUE
S-9f&2386 ,A-558c72,2024-03-09,NA,Ente.rp%r)ise,15,NA,35820,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S*-e23fd8 ,!A-cc98bc,2023-06-05,NA,Ente#rprise,32,NA,0,TRUE,FALSE,FALSE ,FALSE,annual,TRUE
NA,A-6f8ad2,2024-10-23,NA,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE ,monthly ,NA
S-c4c)9ce,A-62%5d0b,2024-11-16,2024-11-22,Enter!prise,10,1990,23880,FALSE,FALSE,FALSE,TRUE,*m_o#nthly,TRUE
S-dc90+ef,NA,2024-07-22,NA,P*ro ,17,833,9996,NA,FALSE,FALSE,FALSE,annual,TRUE
S^-fc1114,-A--4c56c9,2024-07-17,2024-10-23,Pro,18,882,10584,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-b95110,NA,2024-12-16,NA,Pro,25,1225,14700,NA,FALSE,FALSE,NA,monthly ,FALSE
S-e2e05&2,A-91e)948,2023-11-07,NA,Pro,41,2009,24108,FALSE,NA,FALSE,NA,(monthl&y,TRUE 
S-0de78%a,A-e*414*4b,2024-12-12,NA,Basic,41,779,9348,FALSE,NA,FALSE,FALSE,annual ,TRUE
S-8a37c8,A-0545@77 ,2024-12-09,NA,Pro,8,392,4704,FALSE,FALSE,FALSE,FALSE,monthly ,TRUE
s-8d6ce+c,NA,2024-07-05,NA,pro ,32 ,1568,18816,false ,true,false,false,a(nnual,true
S-65dd83,A+-59.2832,2024-11-07,NA,-Pro ,36,1764,21168,FALSE,FALSE,FALSE,FALSE,annual,TRUE 
S-fa.7c1a ,A-df10db,2024-10-21,NA,Enterp+rise,12 ,2388,28656,FALSE,FALSE,FALSE,FALSE,NA,TRUE
NA,A-d&26ab4,2024-11-21,NA,Basic,15,0,0,TRUE,FALSE,FALSE,FALSE,NA,TRUE
S--e72beb,A-712533,2024-10-26,NA,Pro,70,3430,41160,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-8019$9e ,A-50bb9f,2024-10-26 ,NA,Enterpri$se,18,3582,42984,FALSE,TRUE,FALSE,NA,-monthly,NA
S-B6F87E,A-8B2*5F!2 ,NA,NA,BASIC,10,190,2280,NA,NA,FALSE,FALSE,A@NNUAL,TRUE
S-6#129d4,NA,2024-12-26,NA,E@nterprise,13,2587,NA,FALSE,FALSE,FALSE,FALSE,annu&al,TRUE
s-&7b647e,NA,2024-09-03,NA,enterprise,NA,1990,23880,false,NA,true,false,monthly,true
S-426_f2f,A-814#5a0 ,2024-03-08,NA,Enterprise,3,597,7164,FALSE,FALSE ,FALSE,FALSE,annual ,TRUE
S-02cde8,A-5b_4ebb ,2024-11-21,NA,Enterprise,63,12537,150444 ,NA,FALSE,FALSE,FALSE,month(ly,NA
S-@61a87e ,A-91e948,2023-08-14 ,NA,Bas#ic,NA,779,9348,FALSE,FALSE,FALSE,FALSE,mont#hl_y ,TRUE
S-5698bd,A-52dd88,2023-03-26,NA,P*ro,26,1274,NA,FALSE,FALSE,NA,FALSE,mon@thly ,FALSE
S-)702#fe2,A-d77f4c,2024-03-27,NA,E(n!terprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,mo.nthly,TRUE
S-3e510d,A-(50f3f7,NA,NA,*Pro,31,1519,18228,FALSE,FALSE,TRUE,FALSE ,a+n%nu@al,TRUE
S-ec7c12,A-^cbd1a3 ,2024-12-02,NA,Enterprise,NA,1194,14328,FALSE,NA,FALSE,FALSE,NA,TRUE
S-d725da ,A-f17767,2024-02-15,NA,NA,22,1078 ,12936,FALSE,FALSE,FALSE,NA,annual,TRUE 
S-c84c8d,A-7988d1,NA,NA,E%nterprise ,92,0,0,NA,FALSE,NA,FALSE,a&n-nual,TRUE
S-049_328,A-39b1+9f,NA,NA,Pro,55,2695,32340,FALSE,FALSE ,FALSE,FALSE,mo)nthly,TRUE
S-d9ad28,A-4f18f0,NA,NA,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,mont+hly,FALSE
S-eec041,A-c43359,2024-12-22,NA,Basic,38,722,8664,FALSE,TRUE,FALSE ,FALSE,monthly,TRUE
S-a554da,NA,2024-04-09,2024-07-23,Ente%rprise,17 ,NA,40596,NA,NA,NA,TRUE ,annual,TRUE
