ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-a4d85_c,A-0!f+6450,NA,2023-04-05 08:00:00,NA,medium,37 ,3,FALSE
T-db)00f6,NA,NA,2024-08-14 08:00:00,32 ,urgent,101,3,NA
T-6c817f,A-6da850,2023-08-01 ,2023-08-03 23:00:00,71,ur)gent,69,NA,FALSE
T-1bcdb6,A-+cbd1a3,NA,2024-06-28 03:00:00,3,medi$um,12,4,FALSE
T-c475b2,A-712533 ,2024-10-29,2024-10-29 23:00:00,23,high,NA,4,FALSE
T-a3&df20,A-39(ddf4 ,2024-03-09,2024-03-11 20:00:00,68,high,118,NA,NA
T-7214d0,A+-443f6f,2024-09-06,2024-09-06 13:00:00,13,ur@gent,42,5,NA
T-4c$c9eb ,A-bc87%bc,2024-12-29,2024-12-31 19:00:00,67,_low,46,5,FALSE
T-c1ca2b ,A-7920#c+c,2023-06-18 ,2023-06-19 09:00:00,33,low,150,NA,NA
T-9.f48ae,A-22d9d2,2024-01-22,NA,19,medium,87,5,FALSE
$T-63a_aba,A-241e75,2023-09-07,2023-09-08 16:00:00,40,medium,NA,NA ,FALSE
T%-)BB3CDE,A-BBC3!46,2023-06-09 ,2023-06-11 02:00:00,50,NA,128 ,NA,FALSE
NA,A-ed510f,2024-06-22,2024-06-24 09:00:00,57,low ,19,NA,FALSE
&T-c30ac0,A-2#f6^a32,2024-05-06,2024-05-08 09:00:00,57,medium,NA,4,FALSE
T-A8*0AAC,A-443B7C,2023-06-18,2023-06-19 11:00:00,35,MEDIUM,12,NA,FALSE
T-37c256,A-8+56b1e,2024-01-11,2024-01-13 17:00:00,65,low,NA,NA,NA
T@-33.4013,A-3be56b,2023-07-17,2023-07-19 17:00:00,65,NA,96,4 ,FALSE
T-970159,A-e888d1,2024-02-09,2024-02-10 22:00:00,NA,urgent,95,NA,TRUE
T-ded4a8,A-0@a282f,2024-05-03,NA,48,urg%ent,35,5,FALSE
T-*9f7253,A-883b7d,2023-06-23 ,2023-06-23 17:00:00,17,urgent,144,4,FALSE
T-0a9b1f,A-9208f*0,2023-01-27,2023-01-27 19:00:00,19 ,me*dium,166,NA,TRUE
T-fa88^e4,^A-95b#2.4a,2024-03-14,2024-03-14 08:00:00,8,high,122,5,FALSE
T-6651)75,A-883b%7d,NA,NA,21,NA,13,3,FALSE
!T-2ca24a,A-42e5e1,2024-05-22,2024-05-22 18:00:00 ,18,%high,51,4,FALSE
T-7bc25b,A-337#bc_1,NA,2023-08-10 21:00:00,NA,-medium,7,4,FALSE
T-df-171c,A-0)9*54*0c,2024-02-24,NA,29,high,72,4,FALSE 
T-e.d6cdf ,A-977ca0,2023-06-02,2023-06-05,72,medium,100,NA,NA
T-07F485,A-55F2!57,2024-06-03,2024-06-05 05:00:00,53,U!RGENT,150,5,NA
NA,A-)DBC825,2024-09-30,2024-09-30 22:00:00,22,URGENT,34 ,NA,FALSE
T-bc2607,A-39b19f,2024-08-06,2024-08-08 17:00:00,65,hi*gh,155,5,FALSE
T-df9fc)9,A-43a9e3,2023-03-24,2023-03-26 16:00:00 ,64,urgent,90,4,NA
T--f9ca4-b,A-8ed5dd,2023-06-03,NA,NA,low,180 ,NA,FALSE
T-8d4c7f ,NA,2023-10-31,2023-11-02 07:00:00,55,urg@ent,68,NA,FALSE
!T-a9fa22 ,A-9a5+32a,2023-05-04,2023-05-06 22:00:00,70,low,81,NA,FALSE
NA,A-FA3095,NA,NA,26,LOW,71,5,FALSE
T^-650a6d,A-fe79a5,2023-04-10,2023-04-12 18:00:00,66 ,h$i%gh,26,5,FALSE
T-B01917,NA,2023-12-24,2023-12-26 16:00:00,64,HIGH ,135,NA,FALSE
T-b@154de,A-600@734,2023-04-16,2023-04-18 23:00:00,71,urgent,57,NA,TRUE
T-8ECE2F,A-9.123AC,NA,2024-09-09 03:00:00,3,URGENT,102,5,FALSE 
T-e12097,A-)86fc1d ,2024-08-03,2024-08-04 02:00:00,26,urgent,29,5,FALSE
T-9e1726,A-5fe1)18 ,2023-07-25,2023-07-25 19:00:00,19,urgent,26,4,FALSE
T-e45d87,A-296d7c,2024-07-08,2024-07-09 04:00:00,28,low ,NA,5,FALSE
T-4da38c,A-42e5e1,2023-06-05,2023-06-06 18:00:00,42,low,69,4,FALSE
T!-.4fd4ae ,A-e7bea-b,2023-10-19,2023-10-21 06:00:00,NA,low,110,NA ,FALSE
T-10a089,NA,2024-04-22,2024-04-24 08:00:00,NA,high,165,NA,FALSE
T-73db23 ,A-89ee83,2023-01-26,2023-01-27 05:00:00,29,urgent,146,NA,FALSE
T-ebb14@9,NA,2024-09-14 ,2024-09-15 16:00:00,40,hi$gh,154 ,5,FALSE
T_-6b1dfe,A-832ec2,2024-04-14,2024-04-14 04:00:00,4,high,87,4,TRUE
NA,A-e98302,2023-06-29 ,2023-06-29 16:00:00,16 ,m^ed.ium ,84,4,FALSE
T-227$24b,A-94c3c#d,2024-08-17,2024-08-19 13:00:00,61,high,145,3,FALSE
T-57b938,A-^df^bd31,2023-07-22,2023-07-24 17:00:00,NA,high,145,NA,FALSE
t-$9ce^175,a^-8+2d8a6,2024-03-05,NA,11,mediu^m,NA,NA,false
T-1173d2,A-7641d3,2024-12-14,2024-12-15 20:00:00 ,44,hi(gh,88,NA,FALSE
T-fbc3$c3,A-65a46c,NA,2023-03-18 15:00:00,39,NA,NA,NA,FALSE
T-383e2)b,A-86fc1d,NA,2024-12-24 17:00:00,17,urge*nt ,140 ,NA,NA
T-8cb85f,A-d82ef9,NA,2023-05-07 10:00:00,10 ,urgent,34,4,FALSE
T-(2b566%c,A-cbd1a3,2024-09-08,NA,70,medium,167,NA,FALSE
&T-f93d8a,A-e83_938,2023-12-23,2023-12-23 08:00:00,8,-medium ,41,NA,FALSE
t-1374f5,a-6f50ae,2024-10-18,2024-10-19 02:00:00,26,mediu-m,59,4,false
T-4adbf1,NA,2023-03-22 ,2023-03-24 05:00:00,53,urgent ,NA,NA,FALSE
NA,A.-(EB7FAC,2024-04-23,2024-04-24 13:00:00 ,37,URGENT,NA,4,FALSE
T-9f2d91,A-2e3bad,2024-09-20,2024-09-20 18:00:00,18,low,110,NA,FALSE
T-320686,A-7c5768,2023-03-10,2023-03-10 08:00:00 ,8,%high,170,5,FALSE
T-%a#838f4,A-e36807 ,2024-05-22,2024-05-24 21:00:00,69,)medium,159,4,FALSE
T-d9f5fb,A-ab438f,2024-06-28,2024-06-30 15:00:00,63 ,u)rg*ent ,86 ,4,FALSE 
T^-4dc68c,A-1f0ac7,2024-04-12,2024-04-12 14:00:00,14,low,NA,NA,FALSE
T-5EF304,NA,2024-01-18,2024-01-19 20:00:00,44,L+OW,139,4,FALSE
NA,A-089363,2023-08-22,2023-08-22 21:00:00,NA,mediu.m,75,4,FALSE
_T-9b3a)8d,A-f-1f639,2024-04-21,2024-04-21 21:00:00,21,ur&gent,90,4,FALSE
NA,A-5b1bcd,2024-03-16,2024-03-18 10:00:00,58,low,124,NA,FALSE
T-a9%e396,A-8aded^c,2023-03-28,2023-03-30 06:00:00,54,low,NA,NA,FALSE
T-@9$df65f,A-c42f1f,2024-06-29,2024-06-30 12:00:00,36,$u-rgen)t,8,NA,FALSE
T-0e9^c68,A&-3d957b,2023-10-31,2023-11-01 21:00:00 ,45,urgent,125,NA,FALSE 
T-ff4@462 ,NA,2024-07-23,2024-07-23 03:00:00,3,h_ig.h ,140,NA,FALSE
T*-e8df78,A&-e83$938 ,2024-12-01,NA,3,low,52,3,FALSE
T-@0%82788,A-00be^d1,2023-12-14,2023-12-14 06:00:00,6,urgent,174,NA ,FALSE
T-4)1c4aa,A-f45426,2023-10-31,2023-10-31 11:00:00,11,low,144,NA,FALSE
T.-559617,NA,2023-07-15,2023-07-15 20:00:00,20 ,NA,30 ,NA,FALSE
T-91b9^0d,NA,2024-12-26,2024-12-26 17:00:00,17,hig%h,109,4,FALSE
T-9f53ca,A-1b96.0@9,2024-01-23,2024-01-24 05:00:00,29,high,157 ,NA,FALSE
T-aba492,A-@3793e!e,2023-09-14,2023-09-14 09:00:00,9,low ,36,NA,NA
T-b1c4-0d,A-139c3b,2023-04-05,2023-04-05 13:00:00,13,low,37,4,NA
T-b68fa5,A-e08+c_d(3,2023-10-13,NA,11,NA,101,NA,FALSE
T-13b65c,A-e43bf7,2024-04-24 ,2024-04-24 18:00:00,18,urgent,135,5,TRUE
T-.2c42d0,A-e693b6,2023-07-06,NA,1,urgent,144,3,FALSE
T-583d4d,A-d.f1!e44,2023-05-12,2023-05-13 14:00:00,38,m*edium,91,5,FALSE
T-19c13c,A-fdfc91 ,2023-04-27,2023-04-27 13:00:00,13,)urgent,177,NA,FALSE
T-671909,A-310&452,2023-05-05,2023-05-07 10:00:00,58,medium ,60,5 ,FALSE
t-cd!ecbd,a-9c_18c4 ,2024-12-08,2024-12-08 12:00:00,12,l-ow,133,3,false
T-.893*4e+8,NA,2024-04-22,2024-04-24 23:00:00,71,medium ,49,NA,FALSE
T-9d9a08,A-66224b,2024-03-22,2024-03-24 18:00:00,66,(ur@gent,105,3,FALSE 
T-27d2a6,A-fda07f,2024-04-21 ,2024-04-22 07:00:00,31 ,low,102 ,NA,NA
T&-f5bee9,&A-c16cf7,2023-07-18,2023-07-20 03:00:00,51 ,low ,124 ,3,FALSE
T-4f404a,A-bb1486,2024-03-07,2024-03-07 02:00:00,2 ,hi^gh,115,NA,FALSE 
T-4+5#4d17,A-b3fe05,2023-09-01,2023-09-01 17:00:00 ,17,urgent ,90,3,FALSE
T-61208e,A-278*9e3,2024-10-09,2024-10-11 19:00:00,67 ,medium,3,4,FALSE
T-3e1.8cf,A$-35^083d,2024-09-27,2024-09-29 12:00:00 ,NA,high,152,NA,FALSE
T-EAD9-22,A-86902E,2024-06-03,2024-06-03 06:00:00,6,URGENT,16,5,FALSE
^t-da4f37,a-69b156,2024-09-01,2024-09-01 09:00:00,NA,l*ow,161,4,false
T-@0e6a8b,A)-b$44e3#e,2024-06-23,2024-06-25 23:00:00,71,medium,66,4,FALSE 
t-a1bceb,a-3a@7284,2023-09-24,2023-09-25 17:00:00 ,41,high,105,NA,false
T$-57$367e,A-b3fe05,2024-12-06,2024-12-08 15:00:00,63,high,39,NA,FALSE 
T%-0aeed3,A-e5d6a#b,2024-06-27,2024-06-28,24,low ,NA,NA,FALSE
t-60c7c_9,a-02fa+c6,2023-10-17,2023-10-18 04:00:00,28,low,45,na ,false
T-c6#7fd7,A-d3c8-8e,2024-06-28,2024-06-30 05:00:00,53,urgent,30,NA ,FALSE
T-2521f4,A-8@1.2c5b,2024-08-28,2024-08-28 14:00:00,14,NA,NA,NA,FALSE
T-2066b3,A-80eeb6 ,2023-05-19,2023-05-21 02:00:00,NA,urgen$t,NA,3,TRUE
T-4^7&94(0c,A@-a865bd,2024-11-22,2024-11-23 18:00:00,42,NA,34,NA,FALSE
T-c17382,A-9f0b68 ,2024-05-10,2024-05-10 04:00:00,4,urgent,89,3,NA
T-574fcf,A-09540(c,2023-03-25,2023-03-26 03:00:00,27,medium,106,5 ,NA
T-b$aea58,NA,2024-08-22,2024-08-23 23:00:00,47 ,low ,152,4,FALSE
T-136b9e,A-e414(4b,2023-05-06,2023-05-08 06:00:00,NA,high ,164,NA,FALSE
T-1$4733a,A-0b0d6d,NA,2023-05-06 16:00:00 ,16,NA,155,5 ,TRUE
T-2fc301,NA,NA,2024-06-10 11:00:00,11,high,102,NA,FALSE
T-5^f%7300,@A-54!d94a,2024-07-25,NA,59,medium,117,NA,FALSE
T-d8400_2,A-1(619f8,2023-02-16 ,2023-02-18 11:00:00,59,low,2,5 ,FALSE
t-d8*510%4 ,a-f9cc74,2024-06-18,2024-06-18 23:00:00,23,l^ow,151,5 ,false
T-b6eb59,A-0532#a9,2024-09-07,2024-09-07 17:00:00,17 ,m#edium,4,NA,FALSE
NA,A-b$ece89,2024-02-27,2024-02-28 20:00:00,44,!urgent,56,NA,FALSE
T-da486-9,A-342303,2023-09-11,2023-09-11 12:00:00,12,m%edium,79,5,FALSE
)T-81b73d,A-ccc747,2023-01-28,2023-01-30 13:00:00,61,NA,9,NA,FALSE
NA,A-751c58,NA,NA,68,low,172,4,FALSE
T-6b989d,A-32*8bd_0,NA,2024-09-08 17:00:00,65 ,high,49,NA,FALSE
(T-2694cc,A-2ebb!4b ,2023-07-03,2023-07-05 03:00:00,51,high,124,3,FALSE
T#-60bb06,)A.-417d2f ,2024-11-20,2024-11-22 08:00:00,56,low,NA,NA,FALSE
T(-)e!73#3d2,NA,2023-05-09,2023-05-11 05:00:00,53 ,low ,133,NA,FALSE 
T-&1103cb,A-4(0906c,2024-08-01,NA,5,low,113,NA,FALSE
T-7^a5dca,A-%d792a6,2023-11-02,2023-11-04 19:00:00,67,high,28,NA,FALSE
T-%9b4-be2,A-1b7577,2024-04-08 ,2024-04-09 18:00:00,42,low,112,5,FALSE
T-4d!5634,A-1@34.6.6a,2024-11-04,2024-11-06 23:00:00 ,71,NA,NA,3,NA
T-!0(6d051,NA,2024-01-24 ,2024-01-24 01:00:00,1,medium,94,NA,FALSE
NA,A-854864,NA,2023-02-24 12:00:00,12,hi%gh,NA,4,NA
T^-f25@5e4,A-$40a557,2023-01-08,2023-01-09 05:00:00,29,(medium,NA,3,FALSE
T-fad580,A-410e86,2023-12-04,2023-12-06 09:00:00,57,lo@w,103,3,FALSE
T-1dd5b9,A-1b7577,2023-08-08,2023-08-08 02:00:00,2,high,74,NA,FALSE 
NA,*A-4f18f0,2024-06-11,2024-06-13 23:00:00,71,ur&gen+t,NA,5,FALSE
T-6)59.5_42 ,A-443f6f,2024-03-18,2024-03-18 13:00:00,13,low,167,4,FALSE
T-742*d41,A-149a69 ,2024-09-27,2024-09-27 09:00:00,9,!mediu@m,63,5,FALSE
T-b72962,A-410e86,2024-04-25,2024-04-27 13:00:00,61,med$ium,128,NA,FALSE 
T-fb7_79c,A-5b1bcd,2024-04-09 ,2024-04-11 19:00:00,67,NA,89,4,FALSE
T-^b43d8e,A-3cc791,2024-12-09,2024-12-09 20:00:00,20,low,NA,NA,FALSE
T-204881,A-67_1f@31,2024-07-24,NA,28,urg!ent,80,5,FALSE
%T-3d-5a91 ,A-bb1+eaa,2024-09-12,2024-09-12 06:00:00,6,urgen%t,78,5,FALSE 
T-^3A+A7E7,A-69B1#56,2024-02-28,2024-02-29 09:00:00 ,33,LOW,NA,NA,FALSE
&T-c195e0,A-0750)3+8,2024-10-15 ,2024-10-16 13:00:00,37,high,4,3 ,FALSE
T-7dc5%3f,A-8b-25f2 ,2024-02-04,2024-02-04 19:00:00,19,low,86,3,FALSE
T-1_b@9c71,A-f03^140,2023-02-11,2023-02-13 04:00:00,52 ,high ,NA,NA,NA
T-9#2(1d17,A-eb2fdc ,2023-05-23,2023-05-24,24,+low,50,NA,FALSE
NA,A-443(7e4,NA,NA,37,.mediu)m,134,NA,FALSE
T-95e4a6,A-4a4c2d,2024-11-15,2024-11-16 20:00:00,44,high,128,NA,FALSE
T!-c014ff,A-%40de)06,2023-03-21,2023-03-23 02:00:00,50,low,68,NA,NA
#T_-ca352f,NA,2024-04-24,2024-04-25 07:00:00,NA,high,140,4,FALSE
T-83^656f,A-117171,NA,2023-12-20 10:00:00,34,low,33,4,FALSE
T&-863c07,A-&34d@880,2023-04-07,NA,42 ,urge%nt,12,3,FALSE
T-aeb97e,)A-922109,2023-05-15,2023-05-15 01:00:00,1,medium ,151,NA,FALSE
*T-56fa73,A-2e3bad,2023-05-03,2023-05-05 23:00:00,NA,+l-ow ,49,4,FALSE 
T-519f79 ,A-702^032,2024-07-09,2024-07-09 13:00:00 ,13,low,176,NA,FALSE
T-#5b3664,A-751$c5(8,NA,2024-08-05 08:00:00,8,l%o@w,NA,NA,FALSE
T-db5a57,NA,2024-10-17,2024-10-18 22:00:00,NA,high,43,5,FALSE
t)-b5!2bf0,a-8+55a48,2023-11-03,2023-11-04 10:00:00 ,34,NA,NA,4,false
T#-3b9_875,&A-4a267b,NA,2024-05-11 04:00:00,52,-ur(g&ent,168,NA,FALSE
T-ba77b3,A-bc87bc,2023-10-31,2023-11-01,24,high,136,NA,FALSE
T-762-c9d,A--869#02e,2024-05-11 ,2024-05-12 07:00:00,31,high,118,NA,FALSE
T-(4b2bf5,A-e7a1e2,2024-03-31,2024-04-01 21:00:00,45,lo+w,37,NA,NA
T-49e_4f6,A-a45270,2024-10-22,2024-10-24 09:00:00,57,NA,NA,4,FALSE
T-(5bca42,A-0532!a9,2023-02-11,2023-02-11 18:00:00,18,l.ow,NA,NA,FALSE
$T-a2a_84a,A-d792a6 ,NA,NA,45,med&ium ,36,4,FALSE
T_-53a3f-9 ,!A.-2e4581,2024-12-10,NA,NA,high,118,NA,FALSE
T-dc9e.f.3,A-139c3b,2023-06-21,2023-06-23 16:00:00 ,NA,urgent,63,NA,FALSE
t-3830c+a,a-5c9849,2024-01-31,NA,49,urgent,7,na ,false
T-C18DA8,A-7F-6B86,2024-07-19,2024-07-19 02:00:00 ,2,NA,91,NA,FALSE
T-4630AC,A(-67!BE94,2023-07-20,2023-07-21 09:00:00,33,UR!GE&NT,47,NA,FALSE
T-D65B5B,NA,2024-03-06,2024-03-07 23:00:00 ,47,M(EDIUM,103,3,FALSE
T-53.9103,A-65a46c,2023-06-19,2023-06-21 20:00:00,68,urgent,134,3,FALSE
T-2b-8+a81,A-9a@ffe6,2023-07-05,2023-07-07 02:00:00,50,urgent,12,3,FALSE
T-8416bb,A-9a+ff%e&6,2024-02-20,2024-02-22 12:00:00,60 ,high,165 ,NA,FALSE
T-42*efc2,A-2e3bad,2024-01-08,2024-01-08 23:00:00,23 ,high,159,NA,FALSE
NA,A-4a4c)2d,2024-05-09,2024-05-11 06:00:00,NA,high,NA,4,FALSE 
T-93c07c,A-#17939a ,2024-08-01,2024-08-01 08:00:00,8,l#ow,152,4 ,FALSE 
#T&-6ba61$d,A-484819,2024-08-15 ,2024-08-17 18:00:00,66,high,165 ,NA,FALSE
(T-d466fd,A-65c341,2024-05-06,2024-05-06 02:00:00,2,high,NA,NA,FALSE
T-#04c2)d4,A-0dbdc6,2023-08-15,2023-08-16 13:00:00,37,l(ow,86,NA,FALSE
NA,A-84+ebe4,NA,2024-12-03 11:00:00,35,l&ow,149,NA,FALSE
T-aacbf9,A-7920_cc,2023-10-17,2023-10-18 19:00:00,43,mediu#m,160 ,NA,FALSE
T-ede109,A-de+24d5,2023-01-31,2023-02-02 21:00:00,69,medium,165,NA,FALSE
+T-578a1)7,A-5790f4,2024-02-21,2024-02-24,72 ,low,133,NA,NA
T-^10521.D,NA,2024-02-20,2024-02-21 04:00:00 ,28,!URG#ENT,110,3,FALSE
%T#-6816fd,A-d!4ac0e,2024-10-23,2024-10-23 16:00:00,16,me.d^ium,28,3,FALSE
T_-5d5c80 ,A-6)84255,2024-04-12,2024-04-12 10:00:00,NA,&urgent,153 ,4,FALSE
-T.-(454c29,A-c43^359,2023-03-14,2023-03-15 22:00:00,46,urgent,176,NA,FALSE
T-6bf$c83,A-!bc87.bc,2023-12-26,2023-12-28 01:00:00,49,ur#gent,59,NA,FALSE
t-74476+f,!a-bb3bd4,2023-05-22,NA,53,low,NA,NA,false
(T-a89311,A-44dc8#3,2023-11-07,NA,65,$urg%ent,93,4,NA
T-b@9e950,A-bd4708,2023-10-12,NA,11,lo)w,151,4 ,FALSE
T-c4a1cf ,A-1e1b80,2024-05-16,2024-05-17 19:00:00,43,urgent,NA,3,FALSE 
T_-5b26fc,A-f^d94$22,2024-03-30,NA,30,medi.um,47,3,FALSE
T-8257#7a,^A-56^962b,2024-02-19,2024-02-19 13:00:00 ,13,low,NA,NA,FALSE
T-1.16765,A-c4ea60,2024-05-23,NA,20,urgent,65,4,FALSE
t-2ac4b6,$a-779e4e,2023-07-09,2023-07-09 22:00:00,22,low,36,3 ,false
T-bdc16a,A-9077b0,2023-03-01,2023-03-03 03:00:00,51,high,53,5 ,FALSE 
T-d03!843,A-883b7d,2024-01-25,2024-01-25 18:00:00,NA,urge$nt,NA,NA,FALSE
T-17f85e,A-bece$89,2024-02-24,NA,35,ur)gent,133,3,FALSE
NA,A(-409)06c,2024-11-01,2024-11-03 18:00:00,66,urgent,60,4 ,FALSE
T-c7e31c,A-3cc791,2024-07-09,2024-07-11 06:00:00,54 ,high,179 ,NA,FALSE
T-d3800a,NA,2023-07-04,2023-07-05 03:00:00,27,urg-ent,NA,NA,FALSE
T-50cda9,A-700-ade,2024-03-01,2024-03-01 17:00:00,17,urgent,117,5,FALSE
T-ee1ef3 ,A-b(11cd0,2024-10-08 ,2024-10-10 18:00:00,66,medium,141 ,3,FALSE
T-)0a@ca85,A-8bde0c,2024-07-08,2024-07-08 13:00:00,13,med!ium,153,4,FALSE
T-22968c,A-0cc442,2023-05-23,2023-05-24 07:00:00,31,low,21 ,NA,FALSE
t-f0ac4#b,NA,2024-01-17,2024-01-19 08:00:00,56,high ,15,3,true
NA,A-526d93,2024-02-21,2024-02-23 15:00:00,63,!u@rgent,161,NA,FALSE
T-772188,^A-fd+a07f,2024-08-03 ,2024-08-03 10:00:00 ,10,urgent,68,5,FALSE
T-b181e3,A-65c341,2023-10-26,NA,NA,urg%en%t,25,NA ,FALSE
T-d016)51,A-7.988d1,NA,2023-11-30 04:00:00,NA,NA,61,5,FALSE
T-24)22ea,A-526d%93,2024-04-14,2024-04-16 15:00:00 ,63,.hi*gh,49,4 ,FALSE
NA,A-^c16b88,NA,2024-04-11 08:00:00,56,high,158,3,FALSE
T-34db.33,A-.625d0b,2024-11-19,2024-11-21 05:00:00 ,53,m+edi$um,NA,NA,FALSE
T-e5$8f06,$A-7f4db3,2024-06-08,2024-06-09 05:00:00,29,high,155,3,TRUE
)T-5ed6b6,A-d42431,2023-09-28,2023-09-28 10:00:00,NA,urgent,176,NA,NA
-T-e9516d,$A--1986ca,2023-04-03 ,2023-04-04,24,urgent,107,NA,FALSE
T-0016ab,A-560(d27,2023-03-30,2023-04-01 19:00:00 ,67,medium,58,3 ,FALSE
T-f4724a,_A-068fc6,2023-09-21,2023-09-22 22:00:00,46,urgent,104,4,NA
T-9b56ac,A-69+b.1^5!6,NA,2024-08-20 22:00:00,22,#med^ium,NA,3,FALSE
t-699684,a-c&42f1f,2024-01-30 ,NA,NA,medium,NA,4,false 
T-cd^31c2,A-0651a4,2023-07-21,2023-07-22 23:00:00,47,h%igh,9,NA,FALSE
T-133e5c,A--1*7939a,2023-08-16,2023-08-18 23:00:00 ,71,u&r!gent,NA,4 ,FALSE
T-afb7aa,A-f!45426,2023-05-02,2023-05-02 02:00:00,2,urgent,25,NA ,FALSE
T-b91fc6,A-d@922bf,2023-09-01,2023-09-04,72,high,175,4,NA
NA,A-f1f6@39,2023-11-12 ,NA,15,m%edium,167 ,NA ,FALSE
t-8#7b6c4,a$-7(16841 ,NA,NA,37,medium,119,NA,false
T$-d+9e61f ,A&-b54c01,2023-05-20,2023-05-22 07:00:00,55,low,48,NA,FALSE
T-5b@0a56,A-78f02b,2024-07-24,2024-07-26 20:00:00,68,medi_um,42,NA,FALSE
T!-e7c6b3,A!-5%1e+c1b,2023-11-28 ,2023-11-29 04:00:00,28,medium,171,5,FALSE
T-016258,A-ed510f,2023-06-15,2023-06-17 03:00:00,51 ,low,48,NA,FALSE 
T-7935c3,A-d4e0d4,2023-11-30,2023-12-02 08:00:00,56,low,114,5,FALSE
T-f7a.0#c0,A-_544d0a,2024-04-19,2024-04-21 02:00:00 ,50,urgent,35,3,TRUE
T-288bdf,A--038089,2023-12-21,2023-12-22 15:00:00,39,@high,102,NA,FALSE 
NA,A-_adc1f3,2023-01-23,2023-01-25 22:00:00,70,h&i_gh,129,NA,FALSE
T-a3d4db,A-0aaf6e,2023-02-09 ,2023-02-09 12:00:00,12,_med(ium,38,NA,FALSE
T-61605e,A-671f31,2023-05-30,2023-05-31 01:00:00,25,medium,68,NA,FALSE
T-63500c,A-!bc4d48,2023-09-06,2023-09-08 15:00:00,63,#high,4,3,FALSE
T-_0ae05a,A-7c)fe77,2023-04-14,2023-04-14 01:00:00,1,m_ed@i&um,38,NA,FALSE
T+-6a8698,NA,2023-09-14 ,2023-09-14 13:00:00,13,medium,59,3,FALSE
(t@-00b930,NA,2024-10-09 ,2024-10-09 23:00:00,23,high,179,4 ,false 
T-a289f8,A-24+46e3,NA,2024-05-12,72,medium,55,5,NA
T-65b231,A-a6d261,2023-09-11,2023-09-13 14:00:00,62,low,137,5,TRUE
T)-4f5aab ,#A-%1_86a44,2024-06-08 ,2024-06-08 19:00:00 ,19,high,35,4,FALSE
T^-67!eb6f,NA,2024-08-09,2024-08-11 03:00:00,51,urgent,46,NA ,FALSE 
T-87_a53c,NA,2023-03-25,2023-03-25 13:00:00 ,13,NA,45,NA,FALSE
T-1c81a5,A-1f%7acb,2023-04-18,2023-04-19 18:00:00,42,high,40,5,FALSE
*T*-de8424,A-&f1$f63&9,2023-12-29,2023-12-29 03:00:00,NA,low ,19,NA,FALSE
T-ec6d18,A-4$e0&e85,NA,2024-10-02 08:00:00,NA,high,NA,5,FALSE
T-699941,A-7d!514c,2024-03-28,2024-03-29 19:00:00,43,ur*gent,23,NA ,FALSE
_T-(1e5e13,A&-2%4976.9 ,2024-07-24,2024-07-24 16:00:00 ,16,high,180,3,FALSE
T.-687ec1 ,-A-0dbdc6,2024-10-10,2024-10-12 12:00:00,60,high,65,5,FALSE
T-88702a ,A-50_f3f7,2023-01-06,2023-01-06 16:00:00,NA,high,13,NA,FALSE
T-3196fb,A-dfbd3+1,2024-10-25,NA,18,high,68,NA,FALSE
T-)4e#7&b8$f ,NA,2023-06-08,2023-06-10 03:00:00,51,medium,94,NA,FALSE
T)-0652b3,A-cbbe12,2024-09-18,2024-09-18 23:00:00 ,23,)u#rgent ,53,5,NA
T-c50b96,!A-149a69,2023-03-02,2023-03-03 07:00:00,31,urgent,141,NA,NA
T-220f5a,A-7c57!68,2024-04-11,NA,62,urg+ent,61,NA,FALSE 
t-399dc3,a-46+2d45,2024-12-15,2024-12-16 05:00:00,29,medium,NA,NA,NA
T-7(3a01a,A-2789e3,2024-12-22,2024-12-23 09:00:00,33,m*ediu+m,140,NA,FALSE
T-#f07874,A-cb5333,2023-09-06,NA,20,u#rgent,89,NA,FALSE
T-d8b@95c,NA,2024-03-29,2024-03-29 06:00:00,6,urg)ent ,5,4,FALSE
T-88d95&8,A-4c6f@11,2023-06-18,2023-06-20 12:00:00,NA,NA,2,3,FALSE
T-fa61ed,A-5c046d,2024-03-08 ,2024-03-08 13:00:00,13,low,128,3,FALSE 
T-0b025f,A-c37c_ab,2024-02-15,2024-02-16 03:00:00,27,high,87,5,FALSE
T&-8ab508,A-0f7d77,2023-07-27,2023-07-27 13:00:00,NA,high,82,NA,FALSE 
T-.be7c1@4,A%-$34ea2f,2024-10-09,2024-10-10 01:00:00,25,lo_w,77 ,NA,NA
T-217098 ,A-2d1036,2024-06-17 ,NA,50,l_ow,8,5,FALSE
NA,A-6f50ae,NA,2024-11-04 01:00:00,NA,urg#ent,46 ,NA,FALSE 
T-67c%06!0,A-883!b7d,2024-10-22,NA,43,l#ow,72,3,FALSE 
NA,A-de24d5,2023-03-13,2023-03-13 09:00:00,9,NA,152,NA,FALSE
NA,_A-463db0,2024-12-24,2024-12-26 01:00:00,49,medium,32,4,FALSE
T-4f$391f,A-86fc1d,2024-04-15,2024-04-15 09:00:00,9,high,59,NA,FALSE
T-fa6044,A-f1f639,2023-09-26,2023-09-26 19:00:00,19,(high,124,5,FALSE
T-617256,A-68!43f2 ,2023-12-25,2023-12-25 12:00:00,12 ,medium,134,3,FALSE
